config	inst	time	count	best	spr	hv	gd	
nsga50k2x	I4	487481	120	0.0164	0.4918	0.5068	0.0022	
nsga50k2x	I4	486582	119	0.0263	0.4610	0.5092	0.0018	
nsga50k2x	I4	486615	120	0.0493	0.5053	0.5146	0.0014	
nsga50k2x	I4	488626	117	0.0066	0.4755	0.5053	0.0022	
nsga50k2x	I4	487060	120	0.0197	0.4458	0.5090	0.0020	
nsga50k2x	I4	488588	120	0.0230	0.5020	0.5104	0.0017	
nsga50k2x	I4	512263	120	0.0296	0.5290	0.5076	0.0019	
nsga50k2x	I4	499409	120	0.0263	0.4871	0.5089	0.0018	
nsga50k2x	I4	489347	120	0.0099	0.5133	0.5055	0.0020	
nsga50k2x	I4	487228	120	0.0395	0.5371	0.5123	0.0016	
nsga50k2x	I4	487025	120	0.0132	0.5172	0.5079	0.0019	
nsga50k2x	I4	489494	120	0.0197	0.5100	0.5064	0.0021	
nsga50k2x	I4	486926	120	0.0099	0.5384	0.5036	0.0023	
nsga50k2x	I4	488521	120	0.0066	0.5085	0.5068	0.0020	
nsga50k2x	I4	487032	120	0.0099	0.5004	0.5065	0.0019	
nsga50k2x	I4	489352	120	0.0099	0.4607	0.5061	0.0023	
nsga50k2x	I4	488179	120	0.0099	0.5120	0.5073	0.0020	
nsga50k2x	I4	486109	120	0.0230	0.4901	0.5109	0.0016	
nsga50k2x	I4	486890	120	0.0395	0.4977	0.5064	0.0019	
nsga50k2x	I4	488776	120	0.0197	0.4993	0.5051	0.0019	
nsga50k2x	I5	208015	88	0.0244	0.4479	0.5242	0.0028	
nsga50k2x	I5	207955	88	0.0035	0.4899	0.5228	0.0026	
nsga50k2x	I5	207785	88	0.0174	0.5187	0.5255	0.0024	
nsga50k2x	I5	208059	88	0.0139	0.4797	0.5283	0.0021	
nsga50k2x	I5	208415	88	0.0174	0.4905	0.5257	0.0023	
nsga50k2x	I5	207432	88	0.0105	0.4806	0.5283	0.0021	
nsga50k2x	I5	207039	88	0.0070	0.4934	0.5246	0.0025	
nsga50k2x	I5	205422	88	0.0314	0.3698	0.5251	0.0023	
nsga50k2x	I5	207033	88	0.0209	0.4943	0.5259	0.0022	
nsga50k2x	I5	207208	88	0.0174	0.4745	0.5288	0.0020	
nsga50k2x	I5	208004	88	0.0209	0.4893	0.5301	0.0018	
nsga50k2x	I5	207222	88	0.0209	0.4956	0.5252	0.0025	
nsga50k2x	I5	207943	88	0.0139	0.5524	0.5273	0.0024	
nsga50k2x	I5	208149	88	0.0139	0.4937	0.5198	0.0030	
nsga50k2x	I5	207293	88	0.0139	0.4169	0.5257	0.0023	
nsga50k2x	I5	207801	88	0.0244	0.4116	0.5252	0.0025	
nsga50k2x	I5	207419	88	0.0453	0.5163	0.5290	0.0028	
nsga50k2x	I5	207795	88	0.0174	0.4907	0.5296	0.0020	
nsga50k2x	I5	207851	87	0.0279	0.4902	0.5296	0.0021	
nsga50k2x	I5	207506	88	0.0244	0.4824	0.5277	0.0020	
nsga50k2x	I5	208649	88	0.0209	0.5126	0.5220	0.0023	
nsga50k2x	I5	207169	84	0.0244	0.4802	0.5296	0.0021	
nsga50k2x	I5	207178	88	0.0139	0.4804	0.5258	0.0024	
nsga50k2x	I5	208090	88	0.0209	0.4539	0.5281	0.0022	
nsga50k2x	I5	208067	88	0.0174	0.4661	0.5267	0.0023	
nsga50k2x	I5	207949	88	0.0174	0.5397	0.5259	0.0027	
nsga50k2x	I5	208598	87	0.0139	0.5093	0.5280	0.0022	
nsga50k2x	I5	207592	88	0.0244	0.5534	0.5287	0.0026	
nsga50k2x	I5	207541	88	0.0139	0.4277	0.5261	0.0028	
nsga50k2x	I5	208429	88	0.0314	0.4824	0.5324	0.0018	
nsga50k2x	I5	207626	88	0.0174	0.5099	0.5260	0.0026	
nsga50k2x	I5	207653	88	0.0139	0.4274	0.5295	0.0020	
nsga50k2x	I5	207888	88	0.0244	0.5118	0.5311	0.0018	
nsga50k2x	I5	207277	88	0.0139	0.4571	0.5258	0.0024	
nsga50k2x	I5	208078	88	0.0662	0.4764	0.5322	0.0016	
nsga50k2x	I5	207489	87	0.0209	0.4913	0.5212	0.0028	
nsga50k2x	I5	206692	88	0.0139	0.4989	0.5274	0.0018	
nsga50k2x	I5	207629	88	0.0139	0.4644	0.5248	0.0023	
nsga50k2x	I5	207228	88	0.0139	0.4459	0.5276	0.0023	
nsga50k2x	I5	208993	88	0.0314	0.4893	0.5261	0.0027	
nsga50k2x	I5	207944	88	0.0244	0.4525	0.5300	0.0020	
nsga50k2x	I5	207958	88	0.0348	0.4496	0.5304	0.0020	
nsga50k2x	I5	207717	88	0.0105	0.4714	0.5297	0.0018	
nsga50k2x	I5	206434	86	0.0279	0.4657	0.5321	0.0016	
nsga50k2x	I5	207654	88	0.0035	0.4976	0.5201	0.0032	
nsga50k2x	I5	208802	88	0.0105	0.5619	0.5278	0.0019	
nsga50k2x	I5	207781	88	0.0139	0.5079	0.5229	0.0026	
nsga50k2x	I5	208587	88	0.0314	0.5079	0.5317	0.0019	
nsga50k2x	I5	207978	88	0.0070	0.4638	0.5266	0.0023	
nsga50k2x	I5	207197	87	0.0209	0.4715	0.5280	0.0023	
nsga100k2x	I0	428275	80	0.0251	0.5287	0.4830	0.0031	
nsga100k2x	I0	424417	79	0.0279	0.4883	0.4808	0.0033	
nsga100k2x	I0	416622	80	0.0167	0.4972	0.4753	0.0030	
nsga100k2x	I0	415664	80	0.0390	0.4965	0.4801	0.0032	
nsga100k2x	I0	414417	80	0.0334	0.5178	0.4801	0.0032	
nsga100k2x	I0	416983	79	0.0195	0.4680	0.4823	0.0024	
nsga100k2x	I0	415669	80	0.0139	0.6466	0.4789	0.0097	
nsga100k2x	I0	415736	80	0.0084	0.4374	0.4754	0.0040	
nsga100k2x	I0	417040	80	0.0251	0.4764	0.4781	0.0032	
nsga100k2x	I0	415778	80	0.0251	0.4526	0.4811	0.0026	
nsga100k2x	I0	413574	80	0.0167	0.4352	0.4770	0.0036	
nsga100k2x	I0	416365	79	0.0195	0.4220	0.4787	0.0034	
nsga100k2x	I0	415773	80	0.0084	0.5082	0.4784	0.0036	
nsga100k2x	I0	416021	80	0.0111	0.4535	0.4807	0.0023	
nsga100k2x	I0	416124	80	0.0139	0.4685	0.4758	0.0034	
nsga100k2x	I0	415746	80	0.0056	0.4714	0.4746	0.0037	
nsga100k2x	I0	416733	80	0.0390	0.5273	0.4845	0.0021	
nsga100k2x	I0	414695	80	0.0251	0.4785	0.4821	0.0022	
nsga100k2x	I0	417305	80	0.0139	0.5570	0.4790	0.0087	
nsga100k2x	I0	414710	80	0.0056	0.4847	0.4757	0.0029	
nsga100k2x	I0	415982	80	0.0390	0.4059	0.4831	0.0020	
nsga100k2x	I0	415761	80	0.0056	0.4581	0.4761	0.0031	
nsga100k2x	I0	417863	80	0.0139	0.6699	0.4800	0.0077	
nsga100k2x	I0	416256	79	0.0167	0.4427	0.4777	0.0032	
nsga100k2x	I0	416012	80	0.0306	0.4716	0.4828	0.0026	
nsga100k2x	I0	418168	80	0.0139	0.5940	0.4764	0.0068	
nsga100k2x	I0	414484	80	0.0111	0.4085	0.4771	0.0032	
nsga100k2x	I0	414627	80	0.0251	0.3823	0.4808	0.0027	
nsga100k2x	I0	415026	80	0.0167	0.4588	0.4810	0.0030	
nsga100k2x	I0	415084	80	0.0251	0.4729	0.4798	0.0032	
nsga100k2x	I0	416338	80	0.0167	0.5153	0.4775	0.0032	
nsga100k2x	I0	413695	80	0.0474	0.4714	0.4877	0.0018	
nsga100k2x	I0	416339	80	0.0306	0.4906	0.4791	0.0025	
nsga100k2x	I0	414579	80	0.0056	0.4801	0.4757	0.0031	
nsga100k2x	I0	415458	80	0.0223	0.5098	0.4796	0.0025	
nsga100k2x	I0	414036	80	0.0167	0.4654	0.4782	0.0030	
nsga100k2x	I0	414810	80	0.0334	0.5674	0.4810	0.0039	
nsga100k2x	I0	413859	80	0.0139	0.4144	0.4766	0.0029	
nsga100k2x	I0	416429	80	0.0111	0.4659	0.4812	0.0026	
nsga100k2x	I0	416719	80	0.0223	0.4725	0.4810	0.0034	
nsga100k2x	I0	415875	80	0.0056	0.4325	0.4792	0.0026	
nsga100k2x	I0	417351	80	0.0139	0.4758	0.4771	0.0035	
nsga100k2x	I0	416428	80	0.0167	0.6000	0.4771	0.0064	
nsga100k2x	I0	416186	80	0.0195	0.4950	0.4824	0.0031	
nsga100k2x	I0	416486	80	0.0251	0.4751	0.4804	0.0027	
nsga100k2x	I0	414788	80	0.0167	0.4215	0.4759	0.0034	
nsga100k2x	I0	414939	80	0.0223	0.4542	0.4785	0.0035	
nsga100k2x	I0	416269	80	0.0279	0.5370	0.4815	0.0027	
nsga100k2x	I0	415265	80	0.0139	0.4404	0.4749	0.0040	
nsga100k2x	I0	415452	80	0.0279	0.5000	0.4771	0.0028	
nsga100k2x	I1	2416444	156	0.0000	0.6380	0.4842	0.0028	
nsga100k2x	I1	2408908	134	0.0250	0.6665	0.4914	0.0023	
nsga100k2x	I1	2413554	146	0.0125	0.6863	0.4859	0.0028	
nsga100k2x	I1	2410840	159	0.0333	0.5856	0.4939	0.0020	
nsga100k2x	I1	2397603	152	0.0208	0.6537	0.4888	0.0025	
nsga100k2x	I1	2408382	148	0.0208	0.5782	0.4885	0.0025	
nsga100k2x	I1	2410786	165	0.0083	0.6091	0.4886	0.0022	
nsga100k2x	I1	2406446	148	0.0292	0.6637	0.4915	0.0023	
nsga100k2x	I1	2404246	156	0.0125	0.6779	0.4872	0.0027	
nsga100k2x	I1	2400259	149	0.0333	0.6431	0.4891	0.0026	
nsga100k2x	I1	2414930	152	0.0250	0.6414	0.4890	0.0024	
nsga100k2x	I1	2395338	159	0.0083	0.6473	0.4898	0.0025	
nsga100k2x	I1	2399754	163	0.0083	0.6684	0.4880	0.0024	
nsga100k2x	I1	2389294	152	0.0333	0.6529	0.4922	0.0023	
nsga100k2x	I1	2388314	151	0.0333	0.5972	0.4919	0.0024	
nsga100k2x	I1	2400128	156	0.0167	0.6490	0.4894	0.0024	
nsga100k2x	I1	2390858	136	0.0167	0.5851	0.4925	0.0022	
nsga100k2x	I1	2391561	153	0.0083	0.6958	0.4846	0.0028	
nsga100k2x	I1	2393925	135	0.0250	0.6140	0.4925	0.0023	
nsga100k2x	I1	2394157	149	0.0125	0.6631	0.4900	0.0024	
nsga100k2x	I1	2012334	163	0.0292	0.6445	0.4916	0.0023	
nsga100k2x	I1	1562551	157	0.0000	0.6982	0.4905	0.0027	
nsga100k2x	I1	1563839	148	0.0167	0.5885	0.4917	0.0024	
nsga100k2x	I1	1566604	142	0.0083	0.6467	0.4909	0.0026	
nsga100k2x	I1	1568327	148	0.0333	0.6559	0.4967	0.0021	
nsga100k2x	I1	1558627	147	0.0083	0.5743	0.4855	0.0026	
nsga100k2x	I1	1558390	146	0.0000	0.6346	0.4870	0.0030	
nsga100k2x	I1	1558625	147	0.0250	0.6878	0.4909	0.0022	
nsga100k2x	I1	1562112	138	0.0208	0.6878	0.4928	0.0023	
nsga100k2x	I1	1572080	146	0.0375	0.5860	0.4926	0.0021	
nsga100k2x	I1	1561131	154	0.0167	0.6659	0.4885	0.0028	
nsga100k2x	I1	1561437	151	0.0125	0.6514	0.4875	0.0026	
nsga100k2x	I1	1565004	159	0.0042	0.6459	0.4888	0.0026	
nsga100k2x	I1	1569712	151	0.0417	0.6700	0.4904	0.0025	
nsga100k2x	I1	1572102	150	0.0208	0.6515	0.4906	0.0022	
nsga100k2x	I1	1565664	154	0.0375	0.6245	0.4947	0.0021	
nsga100k2x	I1	1562767	136	0.0292	0.6080	0.4968	0.0021	
nsga100k2x	I1	1560313	152	0.0125	0.6858	0.4843	0.0029	
nsga100k2x	I1	1567871	152	0.0042	0.6059	0.4886	0.0024	
nsga100k2x	I1	1563863	167	0.0167	0.6726	0.4882	0.0024	
nsga100k2x	I1	1566586	147	0.0292	0.5740	0.4922	0.0023	
nsga100k2x	I1	1565074	161	0.0083	0.5782	0.4879	0.0024	
nsga100k2x	I1	1566313	163	0.0083	0.7190	0.4869	0.0025	
nsga100k2x	I1	1554867	157	0.0333	0.5787	0.4863	0.0024	
nsga100k2x	I1	1565925	146	0.0292	0.6558	0.4915	0.0024	
nsga100k2x	I1	1566808	161	0.0250	0.6551	0.4891	0.0024	
nsga100k2x	I1	1571293	156	0.0333	0.6769	0.4886	0.0025	
nsga100k2x	I1	1567741	133	0.0292	0.6440	0.4948	0.0026	
nsga100k2x	I1	1562020	152	0.0208	0.5749	0.4866	0.0026	
nsga100k2x	I1	1576340	141	0.0250	0.7236	0.4882	0.0025	
nsga100k2x	I2	2871468	100	0.0210	0.7183	0.4686	0.0071	
nsga100k2x	I2	2846011	111	0.0000	0.6528	0.4618	0.0050	
nsga100k2x	I2	2844992	80	0.0350	0.6496	0.4762	0.0050	
nsga100k2x	I2	2844978	95	0.0280	0.7403	0.4543	0.0063	
nsga100k2x	I2	2852480	99	0.0210	0.6526	0.4668	0.0059	
nsga100k2x	I2	2847439	99	0.0070	0.5859	0.4600	0.0064	
nsga100k2x	I2	2852957	88	0.0490	0.6687	0.4762	0.0053	
nsga100k2x	I2	2795137	86	0.0210	0.6630	0.4664	0.0061	
nsga100k2x	I2	2779197	93	0.0000	0.6332	0.4534	0.0061	
nsga100k2x	I2	2774418	93	0.0070	0.6291	0.4677	0.0066	
nsga100k2x	I2	2771973	106	0.0070	0.7172	0.4667	0.0056	
nsga100k2x	I2	2779539	99	0.0070	0.6375	0.4625	0.0053	
nsga100k2x	I2	2771235	96	0.0280	0.6929	0.4713	0.0058	
nsga100k2x	I2	2782627	96	0.0280	0.6612	0.4632	0.0057	
nsga100k2x	I2	2776433	102	0.0000	0.7284	0.4622	0.0053	
nsga100k2x	I2	2777030	99	0.0140	0.6725	0.4634	0.0059	
nsga100k2x	I2	2777984	91	0.0280	0.6553	0.4779	0.0058	
nsga100k2x	I2	2804321	79	0.0559	0.6618	0.4847	0.0052	
nsga100k2x	I2	2817355	99	0.0070	0.7031	0.4667	0.0061	
nsga100k2x	I2	2809934	92	0.0070	0.7742	0.4638	0.0074	
nsga100k2x	I2	2812879	85	0.0559	0.5862	0.4773	0.0051	
nsga100k2x	I2	2801414	103	0.0070	0.6444	0.4626	0.0054	
nsga100k2x	I2	2803583	100	0.0210	0.6996	0.4728	0.0059	
nsga100k2x	I2	2806766	99	0.0280	0.6691	0.4723	0.0057	
nsga100k2x	I2	2776044	107	0.0210	0.6807	0.4671	0.0052	
nsga100k2x	I2	1821764	83	0.0280	0.6978	0.4691	0.0089	
nsga100k2x	I2	1828318	91	0.0350	0.6438	0.4696	0.0054	
nsga100k2x	I2	1823795	105	0.0140	0.7782	0.4687	0.0055	
nsga100k2x	I2	1825325	102	0.0140	0.6672	0.4617	0.0051	
nsga100k2x	I2	1830476	106	0.0070	0.6165	0.4640	0.0051	
nsga100k2x	I2	1827804	111	0.0280	0.7343	0.4654	0.0051	
nsga100k2x	I2	1825746	103	0.0070	0.7226	0.4563	0.0064	
nsga100k2x	I2	1827973	98	0.0210	0.6611	0.4694	0.0053	
nsga100k2x	I2	1832110	108	0.0280	0.6716	0.4678	0.0053	
nsga100k2x	I2	1825574	84	0.0000	0.6264	0.4621	0.0054	
nsga100k2x	I2	1829800	92	0.0490	0.5922	0.4737	0.0051	
nsga100k2x	I2	1825594	95	0.0350	0.6848	0.4730	0.0042	
nsga100k2x	I2	1823339	107	0.0070	0.5828	0.4618	0.0051	
nsga100k2x	I2	1826659	92	0.0140	0.6285	0.4687	0.0051	
nsga100k2x	I2	1830392	99	0.0140	0.6938	0.4746	0.0062	
nsga100k2x	I2	1826843	83	0.0280	0.6674	0.4731	0.0050	
nsga100k2x	I2	1826642	79	0.0350	0.5653	0.4647	0.0061	
nsga100k2x	I2	1825517	106	0.0210	0.6890	0.4612	0.0062	
nsga100k2x	I2	1821349	96	0.0210	0.6270	0.4627	0.0054	
nsga100k2x	I2	1828578	97	0.0140	0.6967	0.4625	0.0064	
nsga100k2x	I2	1824748	101	0.0140	0.5977	0.4581	0.0058	
nsga100k2x	I2	1826464	93	0.0350	0.6841	0.4710	0.0058	
nsga100k2x	I2	1823101	101	0.0140	0.6022	0.4584	0.0060	
nsga100k2x	I2	1825614	105	0.0070	0.6492	0.4604	0.0056	
nsga100k2x	I2	1828526	96	0.0070	0.6243	0.4632	0.0049	
nsga100k2x	I3	1476974	144	0.0169	0.6131	0.4188	0.0042	
nsga100k2x	I3	1377542	144	0.0236	0.6441	0.4196	0.0043	
nsga100k2x	I3	1383678	144	0.0169	0.6356	0.4176	0.0040	
nsga100k2x	I3	1386839	144	0.0203	0.6237	0.4226	0.0033	
nsga100k2x	I3	1387106	144	0.0203	0.5659	0.4195	0.0031	
nsga100k2x	I3	1387040	135	0.0169	0.6459	0.4184	0.0042	
nsga100k2x	I3	1380632	144	0.0135	0.6059	0.4211	0.0031	
nsga100k2x	I3	1380515	144	0.0034	0.6547	0.4140	0.0041	
nsga100k2x	I3	1383914	144	0.0034	0.6299	0.4142	0.0041	
nsga100k2x	I3	1383644	144	0.0135	0.9162	0.4165	0.0128	
nsga100k2x	I3	1379982	144	0.0135	0.6365	0.4144	0.0043	
nsga100k2x	I3	1382340	142	0.0236	0.6112	0.4250	0.0033	
nsga100k2x	I3	1384055	143	0.0236	0.6357	0.4189	0.0035	
nsga100k2x	I3	1381551	144	0.0135	0.6431	0.4127	0.0041	
nsga100k2x	I3	1381615	142	0.0135	0.7075	0.4191	0.0046	
nsga100k2x	I3	1385044	143	0.0270	0.6854	0.4264	0.0036	
nsga100k2x	I3	1385135	143	0.0101	0.5890	0.4112	0.0043	
nsga100k2x	I3	1388640	144	0.0203	0.6222	0.4126	0.0043	
nsga100k2x	I3	1376731	144	0.0169	0.6056	0.4215	0.0030	
nsga100k2x	I3	1380362	138	0.0608	0.6306	0.4277	0.0030	
nsga100k2x	I3	1387547	138	0.0101	0.6212	0.4159	0.0039	
nsga100k2x	I3	1379130	143	0.0236	0.6008	0.4183	0.0038	
nsga100k2x	I3	1382991	138	0.0169	0.6074	0.4183	0.0035	
nsga100k2x	I3	1386119	141	0.0169	0.6006	0.4197	0.0036	
nsga100k2x	I3	1383745	144	0.0203	0.6645	0.4229	0.0034	
nsga100k2x	I3	1385243	144	0.0135	0.6489	0.4181	0.0052	
nsga100k2x	I3	1387590	144	0.0169	0.6977	0.4192	0.0052	
nsga100k2x	I3	1388946	144	0.0169	0.8020	0.4189	0.0071	
nsga100k2x	I3	1383752	130	0.0405	0.6607	0.4208	0.0038	
nsga100k2x	I3	1378315	143	0.0203	0.6538	0.4245	0.0052	
nsga100k2x	I3	1383638	142	0.0304	0.5600	0.4256	0.0033	
nsga100k2x	I3	1386410	140	0.0135	0.6270	0.4162	0.0043	
nsga100k2x	I3	1385657	144	0.0169	0.5950	0.4242	0.0035	
nsga100k2x	I3	1376457	141	0.0203	0.5545	0.4186	0.0032	
nsga100k2x	I3	1381455	144	0.0068	0.5810	0.4083	0.0039	
nsga100k2x	I3	1382492	144	0.0304	0.5706	0.4223	0.0029	
nsga100k2x	I3	1374570	140	0.0236	0.6835	0.4170	0.0042	
nsga100k2x	I3	1385346	144	0.0304	0.6118	0.4264	0.0035	
nsga100k2x	I3	1386095	141	0.0270	0.7049	0.4220	0.0048	
nsga100k2x	I3	1375548	138	0.0169	0.6908	0.4172	0.0039	
nsga100k2x	I3	1382033	144	0.0270	0.6652	0.4200	0.0043	
nsga100k2x	I3	1385002	144	0.0135	0.6048	0.4251	0.0030	
nsga100k2x	I3	1388507	144	0.0203	0.7736	0.4217	0.0081	
nsga100k2x	I3	1387147	141	0.0203	0.6219	0.4188	0.0033	
nsga100k2x	I3	1384325	144	0.0236	0.6385	0.4222	0.0035	
nsga100k2x	I3	1395932	143	0.0270	0.6176	0.4165	0.0037	
nsga100k2x	I3	1390354	142	0.0169	0.6609	0.4196	0.0045	
nsga100k2x	I3	1382204	140	0.0169	0.6095	0.4235	0.0035	
nsga100k2x	I3	1384680	139	0.0304	0.6195	0.4255	0.0033	
nsga100k2x	I3	1385828	135	0.0203	0.6216	0.4223	0.0032	
nsga100k2x	I4	993917	120	0.0266	0.4849	0.5043	0.0017	
nsga100k2x	I4	967517	120	0.0160	0.4040	0.5049	0.0014	
nsga100k2x	I4	969475	120	0.0160	0.4298	0.4995	0.0019	
nsga100k2x	I4	970619	120	0.0160	0.4512	0.5033	0.0016	
nsga100k2x	I4	973467	119	0.0053	0.4481	0.5015	0.0018	
nsga100k2x	I4	969664	120	0.0106	0.4328	0.5017	0.0019	
nsga100k2x	I4	968035	120	0.0213	0.4793	0.5028	0.0018	
nsga100k2x	I4	971074	120	0.0293	0.4932	0.5052	0.0017	
nsga100k2x	I4	971878	120	0.0213	0.4607	0.5011	0.0019	
nsga100k2x	I4	967790	119	0.0133	0.4555	0.5003	0.0019	
nsga100k2x	I4	968992	120	0.0239	0.4744	0.5070	0.0015	
nsga100k2x	I4	967035	120	0.0213	0.4511	0.5058	0.0016	
nsga100k2x	I4	972170	120	0.0293	0.5511	0.5064	0.0026	
nsga100k2x	I4	963521	120	0.0160	0.4078	0.5016	0.0019	
nsga100k2x	I4	971740	120	0.0160	0.4207	0.5035	0.0018	
nsga100k2x	I4	968406	120	0.0106	0.4938	0.5033	0.0018	
nsga100k2x	I4	964947	120	0.0266	0.4055	0.4995	0.0017	
nsga100k2x	I4	968874	120	0.0186	0.4820	0.5038	0.0018	
nsga100k2x	I4	976385	120	0.0186	0.4874	0.5065	0.0017	
nsga100k2x	I4	972837	120	0.0213	0.5483	0.5016	0.0018	
nsga100k2x	I4	970476	120	0.0319	0.4824	0.5041	0.0019	
nsga100k2x	I4	976888	120	0.0133	0.4643	0.5008	0.0019	
nsga100k2x	I4	982356	120	0.0133	0.4188	0.5041	0.0016	
nsga100k2x	I4	986657	120	0.0372	0.4990	0.5047	0.0018	
nsga100k2x	I4	983723	120	0.0239	0.4988	0.5059	0.0016	
nsga100k2x	I4	982154	120	0.0452	0.5146	0.5071	0.0017	
nsga100k2x	I4	981058	120	0.0213	0.4668	0.5028	0.0018	
nsga100k2x	I4	980376	120	0.0106	0.3926	0.5040	0.0016	
nsga100k2x	I4	982932	120	0.0372	0.4680	0.5056	0.0014	
nsga100k2x	I4	979633	120	0.0266	0.4346	0.5037	0.0017	
nsga100k2x	I4	987207	120	0.0319	0.4782	0.5058	0.0016	
nsga100k2x	I4	983076	120	0.0160	0.4396	0.5015	0.0019	
nsga100k2x	I4	982462	119	0.0319	0.4253	0.5043	0.0017	
nsga100k2x	I4	979791	120	0.0213	0.4583	0.5048	0.0014	
nsga100k2x	I4	981948	119	0.0133	0.4554	0.5041	0.0018	
nsga100k2x	I4	982806	120	0.0000	0.4376	0.4982	0.0023	
nsga100k2x	I4	983503	120	0.0133	0.4404	0.4993	0.0023	
nsga100k2x	I4	981628	120	0.0160	0.4476	0.5017	0.0019	
nsga100k2x	I4	981358	120	0.0133	0.4604	0.5028	0.0021	
nsga100k2x	I4	980132	120	0.0160	0.4598	0.5031	0.0017	
nsga100k2x	I4	981002	119	0.0213	0.4758	0.5053	0.0015	
nsga100k2x	I4	985489	120	0.0239	0.4586	0.5013	0.0022	
nsga100k2x	I4	980056	120	0.0293	0.4731	0.5067	0.0017	
nsga100k2x	I4	980824	120	0.0106	0.4553	0.5022	0.0016	
nsga100k2x	I4	984563	120	0.0106	0.4798	0.4992	0.0021	
nsga100k2x	I4	981184	120	0.0213	0.4676	0.5044	0.0016	
nsga100k2x	I4	981675	120	0.0106	0.4330	0.5026	0.0017	
nsga100k2x	I4	983990	120	0.0213	0.4732	0.5048	0.0019	
nsga100k2x	I4	981877	120	0.0133	0.4619	0.5025	0.0021	
nsga100k2x	I4	982335	120	0.0266	0.4956	0.5066	0.0015	
nsga100k2x	I5	424723	88	0.0113	0.4432	0.4992	0.0023	
nsga100k2x	I5	425293	88	0.0225	0.4229	0.5014	0.0020	
nsga100k2x	I5	424390	88	0.0113	0.4052	0.5009	0.0019	
nsga100k2x	I5	423009	88	0.0197	0.4485	0.5003	0.0028	
nsga100k2x	I5	423716	88	0.0254	0.4320	0.5011	0.0023	
nsga100k2x	I5	423987	88	0.0197	0.4362	0.5005	0.0023	
nsga100k2x	I5	425746	88	0.0225	0.4809	0.5008	0.0019	
nsga100k2x	I5	426037	88	0.0113	0.4768	0.4999	0.0040	
nsga100k2x	I5	426697	88	0.0310	0.5278	0.5012	0.0024	
nsga100k2x	I5	426695	88	0.0254	0.4347	0.5008	0.0023	
nsga100k2x	I5	422227	88	0.0225	0.4147	0.5001	0.0019	
nsga100k2x	I5	422883	88	0.0394	0.3803	0.5051	0.0018	
nsga100k2x	I5	424635	88	0.0310	0.5404	0.5020	0.0026	
nsga100k2x	I5	423814	88	0.0113	0.5167	0.4982	0.0031	
nsga100k2x	I5	424434	88	0.0197	0.4623	0.4978	0.0020	
nsga100k2x	I5	424134	88	0.0169	0.4348	0.5005	0.0021	
nsga100k2x	I5	424760	88	0.0197	0.4048	0.4977	0.0024	
nsga100k2x	I5	425371	88	0.0225	0.4135	0.4999	0.0023	
nsga100k2x	I5	424046	88	0.0197	0.4472	0.5030	0.0020	
nsga100k2x	I5	426817	88	0.0169	0.5023	0.4978	0.0022	
nsga100k2x	I5	425068	88	0.0113	0.4353	0.4981	0.0026	
nsga100k2x	I5	422221	88	0.0310	0.3644	0.5022	0.0017	
nsga100k2x	I5	425762	88	0.0197	0.4593	0.5031	0.0021	
nsga100k2x	I5	423058	88	0.0225	0.4706	0.5015	0.0021	
nsga100k2x	I5	424070	88	0.0113	0.3333	0.4971	0.0023	
nsga100k2x	I5	425892	88	0.0056	0.4581	0.4999	0.0022	
nsga100k2x	I5	425980	88	0.0085	0.3644	0.4968	0.0027	
nsga100k2x	I5	425232	88	0.0197	0.4434	0.4983	0.0022	
nsga100k2x	I5	425297	88	0.0338	0.3871	0.5024	0.0019	
nsga100k2x	I5	424840	88	0.0169	0.4386	0.4982	0.0023	
nsga100k2x	I5	426100	88	0.0028	0.4358	0.4962	0.0026	
nsga100k2x	I5	426487	88	0.0225	0.4647	0.4985	0.0024	
nsga100k2x	I5	422725	88	0.0282	0.4558	0.4972	0.0028	
nsga100k2x	I5	423234	87	0.0085	0.4272	0.4996	0.0025	
nsga100k2x	I5	426526	88	0.0085	0.4190	0.4981	0.0025	
nsga100k2x	I5	422925	88	0.0085	0.3885	0.4981	0.0023	
nsga100k2x	I5	425078	88	0.0197	0.4427	0.5007	0.0018	
nsga100k2x	I5	425605	88	0.0338	0.4198	0.5030	0.0018	
nsga100k2x	I5	425443	88	0.0085	0.4626	0.5012	0.0021	
nsga100k2x	I5	424324	88	0.0169	0.3969	0.5014	0.0019	
nsga100k2x	I5	424392	88	0.0254	0.4289	0.5015	0.0020	
nsga100k2x	I5	424894	88	0.0085	0.3781	0.4963	0.0024	
nsga100k2x	I5	425421	88	0.0225	0.4095	0.5028	0.0019	
nsga100k2x	I5	427414	88	0.0085	0.4225	0.4948	0.0022	
nsga100k2x	I5	426313	88	0.0507	0.4387	0.5016	0.0024	
nsga100k2x	I5	423626	88	0.0113	0.3678	0.4949	0.0028	
nsga100k2x	I5	426131	88	0.0225	0.5351	0.4996	0.0028	
nsga100k2x	I5	423669	88	0.0338	0.4391	0.5037	0.0018	
nsga100k2x	I5	426539	88	0.0338	0.3804	0.4981	0.0029	
nsga100k2x	I5	425490	88	0.0254	0.4274	0.4979	0.0023	
nsga150k2x	I0	650500	80	0.0097	0.3739	0.4592	0.0023	
nsga150k2x	I0	627004	80	0.0219	0.4095	0.4578	0.0036	
nsga150k2x	I0	617980	80	0.0389	0.4555	0.4607	0.0042	
