inst	noh	mks	cst
PARM	101.9195	323.2	214684.8647
PARM	111.9045	313.2	215850.067
PARM	83.9014	341.2	212438.3343
PARM	77.2396	347.9	211796.1158
PARM	97.4069	327.7	214161.4127
PARM	107.8073	317.3	215357.3129
PARM	111.1023	314.0	215717.1759
PARM	60.0989	365.0	210062.9709
PARM	94.0403	331.1	213746.8633
PARM	103.9025	321.2	214911.1185
PARM	115.5081	309.6	216192.3
PARM	42.9014	382.2	208408.1223
PARM	69.0277	356.1	210939.0587
PARM	79.5296	345.6	212182.9534
PARM	113.1631	312.0	215934.4784
PARM	96.905	328.2	214074.4958
PARM	111.418	313.7	215751.7535
PARM	78.7124	346.4	211955.5079
PARM	61.2	363.9	210169.7166
PARM	53.0013	372.1	209292.3814
PARM	42.9873	382.2	208310.703
PARM	45.1555	380.0	208552.2428
PARM	87.506	337.6	212966.0075
PARM	93.7414	331.4	213667.6663
PARM	102.0522	323.1	214626.8314
PARM	14.419	410.7	205510.7817
PARM	80.6058	344.5	212205.9012
PARM	39.6017	385.5	208019.5453
PARM	29.702	395.4	207046.3423
PARM	77.6284	347.5	211818.8762
PARM	31.9209	393.2	207241.7421
PARM	30.5059	394.6	207160.7834
PARM	36.5012	388.6	207768.8497
PARM	34.7405	390.4	207551.0311
PARM	81.9415	343.2	212364.7953
PARM	52.1467	373.0	209213.8647
PARM	18.1211	407.0	205856.9202
PARM	71.1579	354.0	211138.9111
PARM	72.0072	353.1	211246.1019
PARM	67.4897	357.7	210735.4751
PARM	26.804	398.3	206770.2501
PARM	96.4013	328.7	214065.8238
PARM	79.0013	346.1	212099.1841
PARM	73.3111	351.8	211451.8145
PARM	117.2282	307.9	216418.358
PARM	97.2545	327.9	214098.2521
PARM	50.8297	374.3	209147.0875
PARM	91.0342	334.1	213315.86
PARM	103.805	321.3	214831.5313
PARM	65.3016	359.8	210486.4137
PARM	114.777	310.4	216110.9465
PARM	74.1146	351.0	211562.6842
PARM	64.0155	361.1	210436.1918
PARM	21.0857	404.1	206173.6215
PARM	113.6018	311.5	215999.2845
PARM	37.7025	387.4	207806.9997
PARM	69.2071	355.9	211093.1841
PARM	59.5	365.6	210038.5366
PARM	55.0083	370.1	209548.6566
PARM	119.475	305.7	216678.2816
PARM	43.5269	381.6	208411.5345
PARM	70.2997	354.8	211069.7128
PARM	119.8232	305.3	216740.8732
PARM	53.5249	371.6	209328.4703
PARM	84.101	341.0	212525.7352
PARM	112.4066	312.7	215867.3167
PARM	65.9235	359.2	210639.2591
PARM	101.3189	323.8	214658.2529
PARM	49.1226	376.0	208983.1801
PARM	74.931	350.2	211553.7351
PARM	73.254	351.9	211438.9801
PARM	27.8086	397.3	206823.3607
PARM	85.7231	339.4	212683.2562
PARM	54.9497	370.2	209536.2373
PARM	62.6057	362.5	210282.0166
PARM	59.016	366.1	209936.7594
PARM	116.722	308.4	216343.2782
PARM	88.2374	336.9	213002.483
PARM	33.6104	391.5	207392.567
PARM	49.6452	375.5	209003.3991
PARM	46.7943	378.3	208766.9905
PARM	22.1003	403.0	206271.0314
PARM	60.444	364.7	210203.8543
PARM	105.4454	319.7	215070.7928
PARM	14.7507	410.4	205548.1702
PARM	120.4311	304.7	216806.4258
PARM	35.6062	389.5	207635.9844
PARM	119.3253	305.8	216714.437
PARM	16.5848	408.6	205723.7341
PARM	44.4223	380.7	208507.2377
PARM	106.4015	318.7	215192.5775
PARM	57.8965	367.2	209788.2226
PARM	105.6364	319.5	215043.8005
PARM	87.5168	337.6	212917.9537
PARM	17.484	407.7	205814.4645
PARM	89.7252	335.4	213215.1362
PARM	43.7623	381.4	208368.1543
PARM	72.2622	352.9	211309.1615
PARM	85.1289	340.0	212872.9003
PARM	79.9224	345.2	212050.6968
PARM	48.1	377.0	208863.1648
PARM	54.4041	370.7	209408.237
PARM	38.703	386.4	207966.1256
PARM	48.6206	376.5	208911.8338
PARM	49.237	375.9	208998.2625
PARM	108.5526	316.6	215424.1228
PARM	24.1464	401.0	206458.3381
PARM	85.5002	339.6	212688.4431
PARM	28.6061	396.5	206970.9622
PARM	107.1245	318.0	215316.3012
PARM	88.6324	336.5	213077.4896
PARM	103.9081	321.2	214883.3094
PARM	50.9283	374.2	209078.024
PARM	46.9299	378.2	208812.661
PARM	42.8075	382.3	208389.2974
PARM	52.3061	372.8	209234.435
PARM	92.9097	332.2	213605.5956
PARM	116.3081	308.8	216315.7596
PARM	23.8558	401.3	206435.5905
PARM	25.501	399.6	206628.869
PARM	23.4153	401.7	206379.5747
PARM	55.6691	369.5	209567.2933
PARM	120.101	305.0	216799.8365
PARM	20.9095	404.2	206158.9972
PARM	20.0187	405.1	206061.1145
PARM	94.5095	330.6	213958.4782
PARM	68.4125	356.7	210843.7919
PARM	95.2085	329.9	213843.3556
PARM	71.4017	353.7	211185.0293
PARM	41.7312	383.4	208171.7199
PARM	120.6041	304.5	216821.3923
PARM	40.2294	384.9	208101.1895
PARM	79.7018	345.4	212203.3535
PARM	102.3057	322.8	214709.7319
PARM	47.875	377.3	208789.4214
PARM	67.7038	357.4	210807.8675
PARM	46.9577	378.2	208718.0332
PARM	22.4381	402.7	206290.0544
PARM	60.2039	364.9	210047.0275
PARM	26.6572	398.5	206712.3849
PARM	119.7561	305.4	216727.7517
PARM	48.8993	376.2	208848.1771
PARM	32.6336	392.5	207293.2277
PARM	70.409	354.7	211082.1289
PARM	41.3563	383.8	208158.1486
PARM	118.72	306.4	216591.3992
PARM	97.6783	327.5	214010.5637
PARM	69.1204	356.0	210901.8529
PARM	103.9457	321.2	214834.8107
PARM	46.3183	378.8	208690.4865
PARM	68.0113	357.1	210832.5742
PARM	33.1609	392.0	207375.6226
PARM	29.0566	396.1	206956.4689
PARM	30.3062	394.8	207121.1427
PARM	24.0309	401.1	206467.2575
PARM	25.5516	399.6	206609.5755
PARM	111.9978	313.2	215783.9426
PARM	51.9007	373.2	209252.3275
PARM	48.4049	376.7	208905.1594
PARM	56.7323	368.4	209779.8215
PARM	43.503	381.6	208474.0252
PARM	113.5094	311.6	215990.2167
PARM	32.2267	392.9	207259.0509
PARM	118.4496	306.7	216572.9898
PARM	79.586	345.6	212051.3292
PARM	83.7019	341.4	212580.2426
PARM	71.4358	353.7	211138.4929
PARM	25.2125	399.9	206609.2499
PARM	50.2095	374.9	209043.1115
PARM	98.5176	326.6	214257.3095
PARM	77.1672	348.0	211766.5621
PARM	82.8253	342.3	212433.8242
PARM	86.0374	339.1	212846.2136
PARM	100.3247	324.8	214483.895
PARM	21.2469	403.9	206169.0634
PARM	85.0016	340.1	212755.4086
PARM	93.0179	332.1	213658.3604
PARM	85.604	339.5	212803.5916
PARM	48.4775	376.7	208821.931
PARM	69.8985	355.2	211086.8442
PARM	33.855	391.3	207412.6282
PARM	85.135	340.0	212661.458
PARM	45.919	379.2	208629.8946
PARM	81.8245	343.3	212521.011
PARM	12.1345	413.0	205281.6638
PARM	17.2826	407.9	205783.7737
PARM	17.2201	407.9	205798.514
PARM	43.5112	381.6	208426.6133
PARM	18.0363	407.1	205854.9381
PARM	82.7204	342.4	212711.4743
PARM	32.5051	392.6	207357.9157
PARM	20.3112	404.8	206093.6441
PARM	118.1127	307.0	216545.0652
PARM	95.4057	329.7	213891.1797
PARM	19.4077	405.7	206073.8217
PARM	22.7509	402.4	206324.6103
PARM	109.9624	315.2	215554.2095
PARM	29.7056	395.4	207015.471
PARM	96.117	329.0	213981.6744
PARM	51.4128	373.7	209134.1169
PARM	92.5329	332.6	213573.2513
PARM	117.3138	307.8	216444.7358
PARM	83.6614	341.5	212450.6505
PARM	35.8114	389.3	207638.4296
PARM	49.7057	375.4	209106.4501
PARM	30.4065	394.7	207063.0546
PARM	84.8508	340.3	212614.437
PARM	36.9032	388.2	207758.7293
PARM	29.0944	396.1	206954.6527
PARM	36.3159	388.8	207647.1218
PARM	63.3448	361.8	210391.5969
PARM	93.9236	331.2	213734.3322
PARM	66.5491	358.6	210638.181
PARM	91.4093	333.7	213548.9004
PARM	78.5251	346.6	211889.2922
PARM	80.6082	344.5	212164.4431
PARM	40.7985	384.3	208175.1054
PARM	32.1567	393.0	207270.5584
PARM	92.9074	332.2	213651.4804
PARM	88.1272	337.0	213064.8003
PARM	79.4179	345.7	211954.0043
PARM	81.2046	343.9	212234.467
PARM	71.1059	354.0	211356.8351
PARM	63.1196	362.0	210292.3963
PARM	37.6109	387.5	207829.0991
PARM	55.719	369.4	209585.7191
PARM	66.9383	358.2	210857.5897
PARM	65.2679	359.9	210591.5437
PARM	75.2505	349.9	211568.7842
PARM	75.8811	349.3	211584.2493
PARM	38.4358	386.7	207874.7312
PARM	98.752	326.4	214289.8116
PARM	38.1905	387.0	207819.4882
PARM	81.0988	344.0	212299.7437
PARM	48.2181	376.9	208851.7387
PARM	75.4056	349.7	211638.0573
PARM	107.284	317.9	215251.8814
PARM	90.9034	334.2	213406.9682
PARM	89.0121	336.1	213263.765
PARM	92.917	332.2	213511.4345
PARM	56.1389	369.0	209670.8825
PARM	119.6323	305.5	216672.1155
PARM	27.9033	397.2	206866.875
PARM	17.6149	407.5	205798.7127
PARM	85.4391	339.7	212690.8571
PARM	59.5299	365.6	209975.4375
PARM	78.8052	346.3	211990.9063
PARM	108.6163	316.5	215380.751
PARM	81.0583	344.1	212269.9585
PARM	67.8148	357.3	210722.7862
PARM	24.0814	401.1	206438.6143
PARM	105.436	319.7	215075.311
PARM	36.8104	388.3	207748.9917
PARM	45.0335	380.1	208534.8724
PARM	44.5315	380.6	208479.7458
PARM	25.2481	399.9	206559.0475
PARM	117.9063	307.2	216508.4118
PARM	19.7119	405.4	206029.3212
PARM	107.6022	317.5	215306.3189
PARM	26.3254	398.8	206678.9232
PARM	38.2295	386.9	207860.7128
PARM	24.8083	400.3	206529.6788
PARM	24.4141	400.7	206476.8564
PARM	112.7603	312.4	215874.6092
PARM	109.7339	315.4	215555.7519
PARM	33.8142	391.3	207466.3596
PARM	18.0506	407.1	205851.678
PARM	30.7142	394.4	207127.1848
PARM	34.9277	390.2	207552.0289
PARM	114.4419	310.7	216103.9438
PARM	48.5145	376.6	208909.1836
PARM	76.8023	348.3	211835.2108
PARM	58.9133	366.2	209916.4914
PARM	115.8035	309.3	216293.3704
PARM	33.0191	392.1	207335.8297
PARM	88.8322	336.3	213135.6827
PARM	113.4061	311.7	215967.4123
PARM	64.7024	360.4	210597.8944
PARM	26.6161	398.5	206723.452
PARM	49.754	375.4	209062.6023
PARM	82.7309	342.4	212391.3387
PARM	80.2062	344.9	212227.9638
PARM	20.6126	404.5	206128.4494
PARM	90.7984	334.3	213452.3939
PARM	40.1745	385.0	207998.7402
PARM	73.4009	351.7	211426.7979
PARM	30.1106	395.0	207064.2001
PARM	88.6002	336.5	213160.5136
PARM	84.2704	340.9	212493.0208
PARM	20.4707	404.7	206087.6991
PARM	66.1059	359.0	210613.9692
PARM	117.1023	308.0	216387.6269
PARM	118.211	306.9	216596.6261
PARM	56.447	368.7	209783.6115
PARM	77.1624	348.0	211791.398
PARM	21.2948	403.9	206165.999
PARM	53.3058	371.8	209379.5167
PARM	71.7121	353.4	211180.4628
PARM	104.6502	320.5	214971.133
PARM	115.4188	309.7	216199.6756
PARM	80.001	345.1	212177.8135
PARM	27.0202	398.1	206740.4562
PARM	54.8341	370.3	209435.8871
PARM	73.7834	351.4	211380.8933
PARM	100.7078	324.4	214512.2745
PARM	124.1198	301.0	217264.3468
PARM	39.8977	385.2	208037.2166
PARM	88.9197	336.2	213138.8269
PARM	90.7297	334.4	213319.2269
PARM	30.0871	395.0	207079.5288
PARM	52.5239	372.6	209305.5824
PARM	98.6098	326.5	214309.9275
PARM	104.9673	320.2	214966.3956
PARM	102.4036	322.7	214739.6704
PARM	73.9022	351.2	211433.9061
PARM	19.7031	405.4	206031.6435
PARM	72.447	352.7	211212.4113
PARM	18.9548	406.2	205949.6386
PARM	97.5782	327.6	214144.6887
PARM	30.8308	394.3	207148.0627
PARM	35.3202	389.8	207622.4247
PARM	98.004	327.1	214236.866
PARM	59.6118	365.5	209941.3924
PARM	36.3085	388.8	207725.4804
PARM	49.1977	375.9	209006.7064
PARM	108.8059	316.3	215475.4731
PARM	28.8113	396.3	206962.0647
PARM	110.0465	315.1	215586.0053
PARM	69.3002	355.8	210952.6802
PARM	92.312	332.8	213580.0635
PARM	71.7049	353.4	211288.1899
PARM	60.2539	364.9	210032.2049
PARM	99.6059	325.5	214350.299
PARM	101.3306	323.8	214598.3617
PARM	51.9589	373.2	209207.7001
PARM	24.2735	400.9	206463.8174
PARM	32.398	392.7	207273.5714
PARM	87.3973	337.7	212935.4609
PARM	84.2834	340.9	212491.9517
PARM	85.4879	339.6	212774.4476
PARM	93.5172	331.6	213647.1157
PARM	80.0993	345.0	212121.088
PARM	119.7151	305.4	216761.8069
PARM	70.0571	355.1	211010.1175
PARM	93.9435	331.2	213705.5111
PARM	81.7118	343.4	212359.9411
PARM	103.1031	322.0	214819.9866
PARM	100.555	324.6	214446.2367
PARM	117.4116	307.7	216446.0458
PARM	77.0115	348.1	211941.8289
PARM	119.2349	305.9	216647.9136
PARM	117.5725	307.6	216496.3887
PARM	47.3319	377.8	208774.0132
PARM	104.7997	320.3	214992.3539
PARM	48.8285	376.3	208914.8517
PARM	23.7035	401.4	206426.1102
PARM	49.8402	375.3	209075.8602
PARM	76.1079	349.0	211837.1467
PARM	38.8096	386.3	207884.5206
PARM	37.9031	387.2	207819.5695
PARM	123.2049	301.9	217171.393
PARM	16.3402	408.8	205703.6413
PARM	52.9562	372.2	209250.4691
PARM	17.7248	407.4	205830.5046
PARM	88.9636	336.2	213132.5377
PARM	76.3066	348.8	211616.7646
PARM	29.4157	395.7	207050.3313
PARM	75.6042	349.5	211612.1658
PARM	109.902	315.2	215593.502
PARM	90.2114	334.9	213270.315
PARM	73.1255	352.0	211358.5161
PARM	98.3262	326.8	214277.4364
PARM	32.5204	392.6	207348.048
PARM	47.7649	377.4	208787.0954
PARM	27.3054	397.8	206825.3495
PARM	91.7192	333.4	213435.7263
PARM	97.4048	327.7	214162.7133
PARM	55.0873	370.0	209562.698
PARM	78.5187	346.6	211991.8628
PARM	73.9264	351.2	211405.8506
PARM	43.4026	381.7	208414.5499
PARM	36.3994	388.7	207725.1136
PARM	64.7651	360.4	210450.8151
PARM	104.6078	320.5	215068.4431
PARM	94.0853	331.1	213635.9552
PARM	114.1084	311.0	216099.9995
PARM	106.5432	318.6	215151.9423
PARM	45.5049	379.6	208604.6391
PARM	109.091	316.0	215485.1104
PARM	25.701	399.4	206631.1115
PARM	31.3357	393.8	207160.9649
PARM	51.0215	374.1	209155.5602
PARM	112.7091	312.4	215915.2992
PARM	60.4475	364.7	210186.9483
PARM	38.6275	386.5	207983.1868
PARM	57.3091	367.8	209838.9713
PARM	26.1206	399.0	206698.8028
PARM	84.8091	340.3	212619.6849
PARM	36.7307	388.4	207770.3028
PARM	99.8038	325.3	214350.9036
PARM	63.7999	361.3	210419.5257
PARM	35.4024	389.7	207663.3816
PARM	98.4989	326.6	214332.2664
PARM	70.8001	354.3	211199.4414
PARM	26.4516	398.7	206698.5004
PARM	111.9037	313.2	215872.2
PARM	118.3102	306.8	216558.1835
PARM	66.344	358.8	210645.0069
PARM	78.7437	346.4	211909.7803
PARM	59.8012	365.3	210032.0058
PARM	108.0453	317.1	215382.959
PARM	41.0003	384.1	208223.8909
PARM	62.2143	362.9	210253.6236
PARM	79.5623	345.6	212099.7394
PARM	56.319	368.8	209815.4345
PARM	80.0131	345.1	212133.8093
PARM	108.0183	317.1	215394.629
PARM	34.3382	390.8	207532.1522
PARM	83.7186	341.4	212479.7461
PARM	43.931	381.2	208456.5872
PARM	117.904	307.2	216521.5648
PARM	28.9245	396.2	206958.284
PARM	122.0551	303.1	216999.4419
PARM	36.9009	388.2	207832.4515
PARM	15.2015	409.9	205593.1764
PARM	42.4006	382.7	208363.0843
PARM	28.1729	397.0	206853.1936
PARM	61.839	363.3	210149.2844
PARM	77.2025	347.9	211835.2111
PARM	69.605	355.5	211053.021
PARM	82.4495	342.7	212490.8189
PARM	49.3418	375.8	208988.6179
PARM	112.021	313.1	215811.588
PARM	76.0151	349.1	211720.7461
PARM	73.6497	351.5	211399.3412
PARM	25.4571	399.7	206587.5801
PARM	20.7352	404.4	206140.3359
PARM	24.1276	401.0	206476.1364
PARM	26.1241	399.0	206660.8749
PARM	114.3031	310.8	216070.8161
PARM	100.4178	324.7	214508.0596
PARM	112.5398	312.6	215854.4087
PARM	68.0287	357.1	210777.6744
PARM	46.9408	378.2	208774.9478
PARM	94.0058	331.1	213805.8076
PARM	108.4012	316.7	215426.9991
PARM	54.204	370.9	209504.3232
PARM	81.6048	343.5	212238.0029
PARM	117.261	307.9	216414.0553
PARM	45.9066	379.2	208751.137
PARM	89.2094	335.9	213156.7481
PARM	60.26	364.9	210006.48
PARM	79.6219	345.5	212115.8788
PARM	59.0028	366.1	209996.0232
PARM	97.2165	327.9	214258.4299
PARM	107.7093	317.4	215348.4201
PARM	55.8344	369.3	209586.457
PARM	99.7131	325.4	214345.1669
PARM	72.1039	353.0	211275.7767
PARM	58.6945	366.5	209938.1309
PARM	21.4184	403.7	206183.3803
PARM	29.8043	395.3	207071.0615
PARM	55.301	369.8	209548.4785
PARM	44.0109	381.1	208456.3179
PARM	15.7177	409.4	205650.8999
PARM	17.9346	407.2	205837.5283
PARM	32.3	392.8	207326.3246
PARM	63.9059	361.2	210584.3736
PARM	91.1067	334.0	213534.4739
PARM	115.6212	309.5	216234.8859
PARM	58.3323	366.8	209838.17
PARM	79.0057	346.1	212074.3752
PARM	46.5061	378.6	208710.9055
PARM	57.7101	367.4	209838.6184
PARM	55.9205	369.2	209647.4848
PARM	91.8007	333.3	213477.5464
PARM	77.8242	347.3	211863.5163
PARM	100.174	325.0	214416.6661
PARM	96.8963	328.2	214191.5058
PARM	95.7492	329.4	213924.3537
PARM	62.925	362.2	210309.9084
PARM	15.5072	409.6	205616.6174
PARM	21.5033	403.6	206195.6121
PARM	39.9968	385.1	208116.6267
PARM	13.0948	412.0	205377.0997
PARM	13.7516	411.4	205464.5103
PARM	101.9542	323.2	214668.9334
PARM	103.1993	321.9	214893.7687
PARM	15.1266	410.0	205560.9203
PARM	90.4036	334.7	213396.1003
PARM	84.4978	340.6	212703.9967
PARM	17.4354	407.7	205836.9001
PARM	92.5087	332.6	213612.2018
PARM	35.0003	390.1	207592.9136
PARM	18.3663	406.8	205884.5723
PARM	79.5521	345.6	212150.2708
PARM	46.4126	378.7	208683.7063
PARM	54.8081	370.3	209570.6983
PARM	93.9003	331.2	213741.8141
PARM	60.7518	364.4	210057.7641
PARM	73.0119	352.1	211302.8685
PARM	118.5144	306.6	216575.993
PARM	59.9075	365.2	210146.3325
PARM	66.3182	358.8	210705.885
PARM	98.1151	327.0	214223.0194
PARM	23.4021	401.7	206429.7123
PARM	79.1187	346.0	212038.2173
PARM	28.6987	396.4	206970.0564
PARM	43.6215	381.5	208448.5038
PARM	22.5071	402.6	206341.9483
PARM	113.1301	312.0	215949.4411
PARM	98.6156	326.5	214209.3993
PARM	109.9994	315.1	215603.1921
PARM	52.1219	373.0	209233.2228
PARM	68.6102	356.5	210998.3275
PARM	40.9122	384.2	208170.5262
PARM	114.6426	310.5	216094.6596
PARM	117.0012	308.1	216352.8003
PARM	96.3366	328.8	214027.6164
PARM	74.2951	350.9	211413.2094
PARM	49.5396	375.6	208960.6507
PARM	16.8173	408.3	205732.1069
PARM	78.0405	347.1	211996.4134
PARM	94.318	330.8	213789.1866
PARM	74.9022	350.2	211592.3075
PARM	58.4052	366.7	209938.6338
PARM	72.7041	352.4	211337.0488
PARM	33.5204	391.6	207397.3525
PARM	87.2979	337.9	212817.465
PARM	75.3411	349.8	211595.277
PARM	30.2055	394.9	207072.4369
PARM	118.9082	306.2	216608.958
PARM	113.323	311.8	215916.7736
PARM	99.9641	325.2	214435.3038
PARM	69.6665	355.5	210967.4237
PARM	61.8016	363.3	210270.1797
PARM	104.0857	321.1	214832.6473
PARM	112.6029	312.5	215876.5486
PARM	86.6036	338.5	213008.3515
PARM	106.1454	319.0	215080.0737
PARM	46.9984	378.1	208781.6262
PARM	78.4034	346.7	211924.5901
PARM	29.429	395.7	207000.8533
PARM	33.2656	391.9	207386.5545
PARM	123.1631	302.0	217187.379
PARM	63.306	361.8	210421.5962
PARM	61.8032	363.3	210149.7676
PARM	111.2082	313.9	215745.7693
PARM	52.4931	372.7	209261.6129
PARM	121.0228	304.1	216892.3349
PARM	35.8722	389.3	207613.7345
PARM	122.4581	302.7	217109.1013
PARM	64.3214	360.8	210543.1457
PARM	18.207	406.9	205887.7651
PARM	30.841	394.3	207132.2007
PARM	24.9077	400.2	206526.6651
PARM	120.3273	304.8	216813.4157
PARM	69.4267	355.7	210901.9477
PARM	27.105	398.0	206775.4544
PARM	104.0094	321.1	214974.5014
PARM	21.0321	404.1	206177.7143
PARM	19.2965	405.8	205978.578
PARM	32.2088	392.9	207274.8431
PARM	35.4069	389.7	207602.9907
PARM	122.0249	303.1	217042.4066
PARM	50.6977	374.5	209079.8122
PARM	85.6999	339.4	212868.6732
PARM	116.0079	309.1	216280.3322
PARM	115.1974	310.0	216188.6755
PARM	60.9295	364.2	210138.6798
PARM	72.7773	352.4	211291.7722
PARM	64.9015	360.2	210484.0211
PARM	86.5076	338.6	212789.6701
PARM	21.7226	403.4	206203.8854
PARM	118.4172	306.7	216614.9974
PARM	61.4089	363.7	210220.6775
PARM	33.2339	391.9	207394.2367
PARM	56.3435	368.8	209681.5253
PARM	28.4094	396.7	206886.67
PARM	34.3218	390.8	207535.9782
PARM	88.5195	336.6	212973.5193
PARM	87.9401	337.2	213006.9945
PARM	54.2555	370.9	209456.4614
PARM	66.3008	358.8	210768.7899
PARM	79.4781	345.7	211884.9959
PARM	121.8001	303.3	216959.0039
PARM	91.9319	333.2	213527.4108
PARM	86.9221	338.2	212855.6185
PARM	96.6107	328.5	214113.7612
PARM	24.3272	400.8	206474.6516
PARM	87.2997	337.8	213073.3284
PARM	34.8603	390.3	207507.5012
PARM	73.5027	351.6	211445.217
PARM	31.8262	393.3	207219.3159
PARM	29.1022	396.0	206987.1074
PARM	70.602	354.5	211107.0488
PARM	53.7507	371.4	209365.6144
PARM	98.202	326.9	214261.085
PARM	29.9171	395.2	207061.2986
PARM	65.6974	359.4	210639.3606
PARM	40.3384	384.8	208044.8027
PARM	49.9689	375.2	209028.1538
PARM	77.6188	347.5	211885.4959
PARM	79.0078	346.1	211986.8208
PARM	13.3833	411.8	205407.8575
PARM	118.8152	306.3	216596.7305
PARM	16.6242	408.5	205727.5804
PARM	21.0018	404.1	206188.3427
PARM	83.3281	341.8	212492.3981
PARM	37.7966	387.3	207858.9848
PARM	14.2577	410.9	205502.3815
PARM	82.109	343.0	212434.6166
PARM	84.7164	340.4	212666.2456
PARM	38.6793	386.5	207902.3105
PARM	118.0441	307.1	216492.9814
PARM	93.8182	331.3	213703.2495
PARM	56.1557	369.0	209577.5608
PARM	23.3154	401.8	206422.8132
PARM	113.1349	312.0	215939.3292
PARM	21.866	403.3	206229.6769
PARM	76.7029	348.4	211764.1135
PARM	93.201	331.9	213695.0115
PARM	71.8144	353.3	211155.3614
PARM	74.7135	350.4	211534.6084
PARM	58.1243	367.0	209842.7164
PARM	91.5099	333.6	213386.816
PARM	39.52	385.6	207987.4753
PARM	88.5151	336.6	213189.9198
PARM	23.9041	401.2	206455.5705
PARM	41.3667	383.8	208135.3832
PARM	29.9202	395.2	207039.6886
PARM	74.2262	350.9	211444.1484
PARM	114.5206	310.6	216083.6834
PARM	115.7117	309.4	216223.8277
PARM	43.6356	381.5	208379.1133
PARM	113.7992	311.3	216003.9478
PARM	25.4406	399.7	206599.5254
PARM	30.9038	394.2	207158.8849
PARM	38.9046	386.2	207990.3683
PARM	111.3352	313.8	215726.3761
PARM	92.5263	332.6	213595.2873
PARM	31.6216	393.5	207244.4717
PARM	105.5314	319.6	215091.5538
PARM	34.3076	390.8	207569.0295
PARM	41.9005	383.2	208262.0368
PARM	52.4986	372.7	209232.1546
PARM	26.497	398.6	206690.9543
PARM	60.1293	365.0	209998.895
PARM	72.257	352.9	211338.7476
PARM	45.1941	380.0	208493.1212
PARM	77.717	347.4	211875.2404
PARM	83.5255	341.6	212417.9177
PARM	107.526	317.6	215264.0199
PARM	34.9088	390.2	207584.2461
PARM	29.1986	395.9	207001.2985
PARM	85.2065	339.9	212789.1893
PARM	108.1326	317.0	215331.1934
PARM	59.5259	365.6	210012.9502
PARM	76.9035	348.2	211885.9077
PARM	103.5034	321.6	214835.1274
PARM	39.8136	385.3	208034.3533
PARM	65.4065	359.7	210555.0004
PARM	49.8422	375.3	209074.7054
PARM	47.6021	377.5	208803.4587
PARM	13.2913	411.9	205382.5756
PARM	15.5845	409.6	205606.6387
PARM	119.2266	305.9	216675.2713
PARM	112.6019	312.5	215883.4663
PARM	72.3216	352.8	211363.3599
PARM	102.1178	323.0	214706.8849
PARM	111.7039	313.4	215819.0269
PARM	101.6625	323.5	214636.2087
PARM	50.0144	375.1	209000.4033
PARM	49.1486	376.0	208940.6042
PARM	118.2114	306.9	216531.5548
PARM	87.6175	337.5	212985.0704
PARM	62.8005	362.3	210275.5181
PARM	82.7271	342.4	212412.8354
PARM	16.7912	408.4	205725.438
PARM	34.9263	390.2	207558.8304
PARM	66.227	358.9	210575.9075
PARM	74.7274	350.4	211403.3664
PARM	29.8628	395.3	207010.276
PARM	96.2125	328.9	213967.8832
PARM	17.3422	407.8	205788.0757
PARM	45.2403	379.9	208553.9732
PARM	115.8441	309.3	216228.3224
PARM	19.2092	405.9	206004.7747
PARM	57.857	367.3	209736.8923
PARM	63.3487	361.8	210367.5248
PARM	32.6274	392.5	207327.8782
PARM	84.2072	340.9	212565.3338
PARM	112.1001	313.0	215834.895
PARM	58.4288	366.7	209935.4373
PARM	88.8141	336.3	213211.3623
PARM	97.451	327.7	214097.3686
PARM	105.7037	319.4	215118.5243
PARM	47.1596	378.0	208717.4968
PARM	23.3189	401.8	206395.2932
PARM	80.8072	344.3	212297.2541
PARM	41.7163	383.4	208200.184
PARM	23.0098	402.1	206346.1559
PARM	66.9449	358.2	210793.8009
PARM	33.7015	391.4	207411.4063
PARM	100.4103	324.7	214540.8401
PARM	86.6078	338.5	212892.9036
PARM	30.5468	394.6	207114.2557
PARM	25.8016	399.3	206668.9649
PARM	17.6092	407.5	205841.933
PARM	70.9493	354.2	211093.5356
PARM	37.4259	387.7	207783.3435
PARM	31.7275	393.4	207232.6675
PARM	109.4092	315.7	215506.6241
PARM	16.2365	408.9	205675.9167
PARM	103.3695	321.8	214759.7823
PARM	69.103	356.0	210994.4533
PARM	85.2173	339.9	212786.8427
PARM	107.3374	317.8	215278.369
PARM	93.2386	331.9	213623.0097
PARM	75.4557	349.7	211568.9453
PARM	53.2072	371.9	209338.1823
PARM	120.3523	304.8	216784.8947
PARM	63.9472	361.2	210360.5
PARM	120.0022	305.1	216776.5704
PARM	28.3121	396.8	206890.3418
PARM	86.7073	338.4	213015.5227
PARM	87.6304	337.5	212901.8459
PARM	105.0808	320.1	214975.1195
PARM	95.6273	329.5	213945.4378
PARM	45.4052	379.7	208573.6763
PARM	45.0995	380.0	208645.4512
PARM	106.5277	318.6	215156.3557
PARM	17.3159	407.8	205810.4147
PARM	118.1475	307.0	216537.1734
PARM	61.7034	363.4	210253.8865
PARM	40.007	385.1	208050.872
PARM	69.9933	355.2	210992.7768
PARM	106.9032	318.2	215290.6393
PARM	29.1042	396.0	206928.3329
PARM	26.6078	398.5	206729.0804
PARM	62.6849	362.5	210251.5923
PARM	110.4063	314.7	215678.8207
PARM	100.061	325.1	214417.128
PARM	60.8148	364.3	210279.4322
