config	inst	time	count	best	spr	hv	gd	
nsga150k8x	I2	3367591	80	0.0077	0.5851	0.5455	0.0054	
nsga150k8x	I2	3377844	78	0.0154	0.6485	0.5508	0.0059	
nsga150k8x	I2	3374331	75	0.0231	0.6868	0.5499	0.0063	
nsga150k8x	I2	3376544	77	0.0154	0.6542	0.5520	0.0054	
nsga150k8x	I2	3375361	82	0.0308	0.7100	0.5552	0.0055	
nsga150k8x	I2	3369588	79	0.0154	0.6197	0.5407	0.0052	
nsga150k8x	I2	3372639	78	0.0231	0.6931	0.5503	0.0062	
nsga150k8x	I2	3372809	97	0.0000	0.7044	0.5421	0.0057	
nsga150k8x	I2	3374340	72	0.0231	0.7682	0.5457	0.0057	
nsga150k8x	I2	3354431	75	0.0231	0.6858	0.5556	0.0054	
nsga150k8x	I3	3109615	102	0.0552	0.6493	0.4809	0.0054	
nsga150k8x	I3	3106581	119	0.0276	0.7398	0.4663	0.0054	
nsga150k8x	I3	3127937	123	0.0110	0.6677	0.4642	0.0065	
nsga150k8x	I3	3108349	98	0.0221	0.7726	0.4663	0.0063	
nsga150k8x	I3	3133787	107	0.0331	0.6541	0.4544	0.0052	
nsga150k8x	I3	3121874	131	0.0110	0.8693	0.4563	0.0088	
nsga150k8x	I3	3119175	106	0.0331	0.7215	0.4560	0.0054	
nsga150k8x	I3	3127483	115	0.0110	0.7309	0.4502	0.0058	
nsga150k8x	I3	3111176	120	0.0055	0.6804	0.4521	0.0055	
nsga150k8x	I3	3107612	108	0.0055	0.7080	0.4426	0.0072	
nsga150k8x	I3	3105684	119	0.0055	0.6538	0.4477	0.0057	
nsga150k8x	I3	3110440	116	0.0110	0.6734	0.4515	0.0054	
nsga150k8x	I3	3119218	107	0.0166	0.7839	0.4532	0.0072	
nsga150k8x	I3	3109146	121	0.0166	0.6368	0.4571	0.0052	
nsga150k8x	I3	3121847	114	0.0055	0.6830	0.4520	0.0056	
nsga150k8x	I3	3118026	104	0.0110	0.7805	0.4496	0.0100	
nsga150k8x	I3	3101971	131	0.0110	0.6915	0.4423	0.0056	
nsga150k8x	I3	3105476	112	0.0166	0.6773	0.4503	0.0064	
nsga150k8x	I3	3113927	119	0.0000	0.9921	0.4374	0.0199	
nsga150k8x	I3	3123069	114	0.0110	0.6319	0.4579	0.0047	
nsga150k8x	I3	3113990	116	0.0221	0.8264	0.4528	0.0068	
nsga150k8x	I3	3145484	123	0.0110	0.8141	0.4545	0.0122	
nsga150k8x	I3	3129595	100	0.0221	1.0021	0.4635	0.0248	
nsga150k8x	I3	3264647	100	0.0221	0.6725	0.4665	0.0054	
nsga150k8x	I3	3114874	115	0.0221	0.6954	0.4433	0.0066	
nsga150k8x	I3	3111648	110	0.0497	0.6117	0.4538	0.0052	
nsga150k8x	I3	3117297	104	0.0387	0.6576	0.4612	0.0056	
nsga150k8x	I3	3105502	109	0.0110	0.6585	0.4549	0.0054	
nsga150k8x	I3	3109517	118	0.0055	0.6973	0.4485	0.0055	
nsga150k8x	I3	3111718	107	0.0221	0.8862	0.4620	0.0135	
nsga150k8x	I3	3097834	127	0.0221	0.8469	0.4508	0.0085	
nsga150k8x	I3	3106918	106	0.0331	0.6874	0.4580	0.0051	
nsga150k8x	I3	3107965	101	0.0276	0.5860	0.4552	0.0057	
nsga150k8x	I3	3134859	117	0.0000	0.9571	0.4452	0.0154	
nsga150k8x	I3	3125209	114	0.0055	0.6307	0.4590	0.0052	
nsga150k8x	I3	3110189	103	0.0331	0.8752	0.4543	0.0097	
nsga150k8x	I3	3107963	107	0.0331	0.6379	0.4669	0.0060	
nsga150k8x	I3	3117844	104	0.0276	0.7960	0.4677	0.0080	
nsga150k8x	I3	3105977	114	0.0387	0.6286	0.4637	0.0049	
nsga150k8x	I3	3114815	127	0.0166	0.6543	0.4513	0.0051	
nsga150k8x	I3	3111878	110	0.0276	0.6777	0.4581	0.0048	
nsga150k8x	I3	3104750	98	0.0387	0.6361	0.4560	0.0062	
nsga150k8x	I3	3107456	106	0.0276	0.6514	0.4594	0.0054	
nsga150k8x	I3	3118769	107	0.0166	0.6217	0.4489	0.0055	
nsga150k8x	I3	3104992	91	0.0276	0.6754	0.4663	0.0050	
nsga150k8x	I3	3122224	107	0.0276	0.8644	0.4516	0.0102	
nsga150k8x	I3	3126305	117	0.0110	0.6178	0.4541	0.0052	
nsga150k8x	I3	3102544	120	0.0110	0.6242	0.4585	0.0046	
nsga150k8x	I3	3119720	100	0.0276	0.6492	0.4680	0.0050	
nsga150k8x	I3	3130244	106	0.0000	1.0092	0.4542	0.0214	
nsga150k8x	I4	1894560	167	0.0075	0.5908	0.4857	0.0019	
nsga150k8x	I4	1530056	199	0.0151	0.6612	0.4871	0.0021	
nsga150k8x	I4	1531383	151	0.0377	0.5602	0.4908	0.0017	
nsga150k8x	I4	1559121	186	0.0189	0.5705	0.4895	0.0016	
nsga150k8x	I4	1527020	179	0.0113	0.6086	0.4866	0.0019	
nsga150k8x	I4	1531117	178	0.0264	0.6280	0.4898	0.0017	
nsga150k8x	I4	1527241	187	0.0038	0.6105	0.4836	0.0020	
nsga150k8x	I4	1527175	169	0.0491	0.6045	0.4922	0.0015	
nsga150k8x	I4	1563150	159	0.0264	0.6730	0.4888	0.0021	
nsga150k8x	I4	1534962	174	0.0113	0.6015	0.4882	0.0018	
nsga150k8x	I4	1532726	176	0.0189	0.6268	0.4880	0.0019	
nsga150k8x	I4	1531906	185	0.0226	0.5449	0.4897	0.0015	
nsga150k8x	I4	1534089	171	0.0075	0.6334	0.4873	0.0020	
nsga150k8x	I4	1522113	160	0.0302	0.6251	0.4874	0.0018	
nsga150k8x	I4	1531532	188	0.0113	0.6314	0.4884	0.0017	
nsga150k8x	I4	1529871	161	0.0377	0.6376	0.4925	0.0015	
nsga150k8x	I4	1528540	178	0.0075	0.6436	0.4842	0.0021	
nsga150k8x	I4	1530779	161	0.0189	0.6478	0.4869	0.0020	
nsga150k8x	I4	1527072	175	0.0226	0.5648	0.4891	0.0019	
nsga150k8x	I4	1528849	189	0.0151	0.6014	0.4883	0.0017	
nsga150k8x	I4	1501718	180	0.0189	0.6365	0.4898	0.0016	
nsga150k8x	I4	1490240	179	0.0038	0.5720	0.4799	0.0022	
nsga150k8x	I4	1485876	182	0.0453	0.6579	0.4923	0.0016	
nsga150k8x	I4	1488548	184	0.0075	0.6155	0.4874	0.0018	
nsga150k8x	I4	1483675	186	0.0113	0.6519	0.4858	0.0021	
nsga150k8x	I4	1485204	166	0.0302	0.5760	0.4928	0.0017	
nsga150k8x	I4	1487038	170	0.0415	0.5775	0.4937	0.0014	
nsga150k8x	I4	1486193	189	0.0113	0.6286	0.4880	0.0017	
nsga150k8x	I4	1488531	173	0.0189	0.6189	0.4902	0.0017	
nsga150k8x	I4	1487504	161	0.0302	0.5666	0.4888	0.0019	
nsga150k8x	I4	1494391	178	0.0113	0.6030	0.4883	0.0017	
nsga150k8x	I4	1490657	171	0.0038	0.6467	0.4832	0.0023	
nsga150k8x	I4	1489243	178	0.0264	0.5960	0.4892	0.0018	
nsga150k8x	I4	1490015	191	0.0226	0.6390	0.4881	0.0018	
nsga150k8x	I4	1485745	188	0.0189	0.6018	0.4900	0.0016	
nsga150k8x	I4	1489459	194	0.0075	0.6122	0.4856	0.0018	
nsga150k8x	I4	1491630	158	0.0151	0.6277	0.4856	0.0023	
nsga150k8x	I4	1483637	176	0.0151	0.6480	0.4868	0.0019	
nsga150k8x	I4	1487035	164	0.0491	0.5961	0.4910	0.0016	
nsga150k8x	I4	1482706	206	0.0151	0.5450	0.4881	0.0016	
nsga150k8x	I4	1486416	185	0.0264	0.6149	0.4882	0.0017	
nsga150k8x	I4	1487657	181	0.0151	0.6051	0.4900	0.0015	
nsga150k8x	I4	1485548	171	0.0189	0.5495	0.4886	0.0017	
nsga150k8x	I4	1489247	185	0.0113	0.6055	0.4886	0.0017	
nsga150k8x	I4	1486466	179	0.0113	0.6142	0.4857	0.0019	
nsga150k8x	I4	1493938	163	0.0264	0.6568	0.4869	0.0023	
nsga150k8x	I4	1490745	194	0.0075	0.6594	0.4848	0.0020	
nsga150k8x	I4	1487106	191	0.0189	0.6282	0.4911	0.0016	
nsga150k8x	I4	1488216	193	0.0151	0.5767	0.4889	0.0018	
nsga150k8x	I4	1483436	179	0.0453	0.5796	0.4902	0.0017	
nsga150k8x	I5	666637	140	0.0258	0.6310	0.5024	0.0020	
nsga150k8x	I5	666742	146	0.0558	0.6203	0.5072	0.0020	
nsga150k8x	I5	666056	136	0.0472	0.6152	0.5085	0.0016	
nsga150k8x	I5	666368	148	0.0300	0.5888	0.5042	0.0019	
nsga150k8x	I5	691102	154	0.0215	0.5831	0.5030	0.0020	
nsga150k8x	I5	676033	132	0.0386	0.6451	0.5043	0.0019	
nsga150k8x	I5	665456	166	0.0129	0.6088	0.5023	0.0020	
nsga150k8x	I5	667314	145	0.0300	0.5872	0.5058	0.0019	
nsga150k8x	I5	667321	148	0.0086	0.5775	0.5022	0.0020	
nsga150k8x	I5	665234	152	0.0129	0.5946	0.5004	0.0021	
nsga150k8x	I5	667620	158	0.0172	0.5885	0.5036	0.0017	
nsga150k8x	I5	667183	148	0.0172	0.6106	0.5031	0.0020	
nsga150k8x	I5	665113	139	0.0086	0.6450	0.5034	0.0021	
nsga150k8x	I5	666742	145	0.0129	0.5694	0.5002	0.0020	
nsga150k8x	I5	668266	161	0.0172	0.6051	0.4997	0.0019	
nsga150k8x	I5	665494	155	0.0086	0.6013	0.4969	0.0022	
nsga150k8x	I5	667533	136	0.0258	0.6584	0.5043	0.0021	
nsga150k8x	I5	664292	156	0.0172	0.6121	0.5044	0.0017	
nsga150k8x	I5	684106	168	0.0258	0.6130	0.5045	0.0020	
nsga150k8x	I5	682615	156	0.0258	0.6325	0.5046	0.0017	
nsga150k8x	I5	668478	137	0.0043	0.5620	0.4997	0.0021	
nsga150k8x	I5	667005	147	0.0258	0.6028	0.5082	0.0018	
nsga150k8x	I5	667681	149	0.0086	0.6452	0.4983	0.0023	
nsga150k8x	I5	667132	165	0.0172	0.5928	0.5034	0.0017	
nsga150k8x	I5	666956	143	0.0043	0.5814	0.5052	0.0017	
nsga150k8x	I5	664293	157	0.0172	0.5798	0.5011	0.0020	
nsga150k8x	I5	668589	144	0.0215	0.6480	0.4959	0.0025	
nsga150k8x	I5	667462	150	0.0086	0.6287	0.5045	0.0018	
nsga150k8x	I5	666839	148	0.0129	0.6156	0.4986	0.0024	
nsga150k8x	I5	664854	154	0.0043	0.5801	0.5021	0.0019	
nsga150k8x	I5	665028	144	0.0172	0.5698	0.5031	0.0021	
nsga150k8x	I5	664766	137	0.0215	0.5586	0.5061	0.0020	
nsga150k8x	I5	666495	138	0.0386	0.5818	0.5061	0.0018	
nsga150k8x	I5	664509	137	0.0215	0.5590	0.5038	0.0019	
nsga150k8x	I5	665254	154	0.0258	0.6062	0.5035	0.0017	
nsga150k8x	I5	667566	140	0.0215	0.5628	0.5054	0.0018	
nsga150k8x	I5	664534	151	0.0215	0.6294	0.5012	0.0020	
nsga150k8x	I5	664782	153	0.0129	0.5977	0.5009	0.0019	
nsga150k8x	I5	665991	147	0.0043	0.5830	0.5032	0.0018	
nsga150k8x	I5	666296	145	0.0172	0.5930	0.5037	0.0019	
nsga150k8x	I5	665899	140	0.0129	0.6416	0.5047	0.0020	
nsga150k8x	I5	665861	169	0.0644	0.6065	0.5073	0.0016	
nsga150k8x	I5	667343	151	0.0086	0.6127	0.4975	0.0020	
nsga150k8x	I5	667491	137	0.0258	0.5894	0.5028	0.0020	
nsga150k8x	I5	666345	136	0.0129	0.6182	0.5048	0.0019	
nsga150k8x	I5	666783	149	0.0258	0.6417	0.5017	0.0021	
nsga150k8x	I5	665396	157	0.0043	0.6132	0.4976	0.0021	
nsga150k8x	I5	665654	136	0.0343	0.5588	0.5046	0.0020	
nsga150k8x	I5	667996	161	0.0129	0.6620	0.5016	0.0018	
nsga150k8x	I5	666441	152	0.0129	0.6004	0.5027	0.0018	

