inst	noh	mks	cst
WAMS	45.2145	242.8	142844.7973
WAMS	30.084	257.8	141214.0687
WAMS	8.5075	279.4	139060.3237
WAMS	37.6829	250.3	141957.8137
WAMS	9.2052	278.8	139152.4651
WAMS	38.5007	249.5	142052.7846
WAMS	23.2839	264.7	140522.7733
WAMS	18.5022	269.3	139999.8964
WAMS	14.5243	273.3	139607.5527
WAMS	21.3024	266.5	140319.2124
WAMS	29.1651	258.7	141114.0449
WAMS	7.405	280.3	138832.243
WAMS	57.9111	232.8	145451.2609
WAMS	16.2889	271.5	139796.0366
WAMS	34.6414	253.1	141538.2673
WAMS	32.8788	254.8	141386.9595
WAMS	31.2498	256.3	141201.5819
WAMS	18.4119	269.4	139983.2708
WAMS	25.5078	262.2	140672.4602
WAMS	23.5713	264.2	140500.1766
WAMS	35.9187	252.1	141971.1275
WAMS	19.6894	268.0	140052.2857
WAMS	45.824	242.5	143077.9745
WAMS	60.8736	231.0	146376.7153
WAMS	40.2893	247.3	142064.083
WAMS	51.8526	237.4	144184.8224
WAMS	26.4519	261.4	140827.8398
WAMS	30.9927	256.7	141261.0335
WAMS	25.1254	262.6	140680.2529
WAMS	50.4645	238.2	143756.4904
WAMS	25.7427	261.9	140700.7504
WAMS	36.5653	251.2	141832.6554
WAMS	48.5161	240.1	143552.5345
WAMS	23.2336	264.7	140571.0741
WAMS	17.0971	270.8	139928.3835
WAMS	41.1008	247.0	142394.9855
WAMS	24.7545	263.0	140612.344
WAMS	18.7374	269.0	139943.6304
WAMS	42.5013	245.4	142489.8554
WAMS	21.2574	266.6	140271.8123
WAMS	29.4281	258.5	141080.8399
WAMS	42.2455	245.8	142499.6303
WAMS	13.0556	275.0	139534.3682
WAMS	36.0913	251.9	141791.2911
WAMS	35.5124	252.4	141746.0255
WAMS	39.1085	248.7	142020.6311
WAMS	40.2513	247.7	142289.9186
WAMS	33.3556	254.3	141372.1594
WAMS	81.4984	223.6	155007.327
WAMS	81.3044	224.2	155197.9274
WAMS	68.253	227.8	149143.1685
WAMS	68.6892	227.6	149284.7831
WAMS	78.0217	224.4	153363.6449
WAMS	44.5348	243.4	142718.0899
WAMS	65.7694	228.4	147953.4755
WAMS	17.1735	270.5	139807.6557
WAMS	20.0987	267.5	140101.8303
WAMS	38.6073	249.3	142096.1281
WAMS	34.5878	253.4	141604.5676
WAMS	37.8642	250.0	142036.584
WAMS	41.3239	246.7	142418.2548
WAMS	26.0146	261.6	140661.7466
WAMS	42.4004	245.7	142558.6982
WAMS	35.3286	252.5	141791.9703
WAMS	29.3803	258.4	141082.8275
WAMS	27.3184	260.6	140987.3833
WAMS	18.3796	269.6	140009.0543
WAMS	42.3545	245.7	142606.9933
WAMS	46.9263	241.4	143165.522
WAMS	60.4107	231.3	146223.3555
WAMS	62.7077	229.8	146880.0002
WAMS	30.6848	257.1	141233.0529
WAMS	28.0092	259.9	140929.0238
WAMS	45.8916	242.1	142949.8869
WAMS	37.7997	250.2	142029.0822
WAMS	31.9311	255.8	141303.3346
WAMS	48.1044	240.3	143411.4489
WAMS	57.7254	233.1	145514.547
WAMS	58.7615	232.2	145657.5733
WAMS	23.5997	264.3	140492.2631
WAMS	59.06	232.0	145769.0413
WAMS	7.3376	280.4	138829.9473
WAMS	27.5738	260.1	140869.594
WAMS	9.6443	278.2	139183.1184
WAMS	22.6275	265.2	140372.8074
WAMS	34.0012	254.0	141646.9174
WAMS	11.4357	276.2	139196.7506
WAMS	25.7228	262.0	140685.2954
WAMS	51.418	237.6	143984.0443
WAMS	28.0206	259.8	141025.591
WAMS	26.792	261.0	140758.3479
WAMS	46.4428	241.7	142996.5447
WAMS	49.0111	239.4	143456.4211
WAMS	4.742	283.2	138687.4451
WAMS	74.4138	225.7	151779.6477
WAMS	65.7358	228.5	147951.8367
WAMS	63.3138	229.7	147162.6428
WAMS	64.3993	229.0	147444.2192
WAMS	73.1592	225.9	151125.9465
WAMS	62.2337	230.2	146764.4108
WAMS	61.1196	230.8	146395.9994
WAMS	59.9582	231.4	146001.74
WAMS	13.435	274.5	139535.5351
WAMS	7.2653	280.8	139023.2451
WAMS	15.3837	272.4	139724.8215
WAMS	35.4839	252.4	141789.5913
WAMS	17.1616	270.6	139828.0262
WAMS	61.9647	230.4	146682.0587
WAMS	48.1764	240.2	143324.0806
WAMS	57.4513	233.2	145403.4332
WAMS	4.526	283.5	138709.9058
WAMS	46.1282	242.0	142970.2755
WAMS	5.3076	282.7	138799.6272
WMET	45.1937	133.0	90273.163
WMET	33.3282	138.0	85671.2705
WMET	23.8805	146.0	84011.5551
WMET	22.9592	146.8	83868.8593
WMET	27.0403	142.9	84365.9099
WMET	33.7287	137.4	85581.5674
WMET	6.2777	163.5	82145.8482
WMET	21.2059	148.6	83659.5805
WMET	4.8439	165.0	82030.4331
WMET	5.2936	164.6	82099.5259
WMET	3.4552	166.4	81865.0796
WMET	43.6241	133.1	89350.6866
WMET	39.8053	134.3	87677.881
WMET	41.0746	134.1	88326.9266
WMET	38.6766	134.7	87193.8509
WMET	19.9373	149.9	83497.7092
WMET	35.8509	136.3	86311.2573
WMET	12.3982	157.5	82778.1857
WMET	4.7031	165.1	81984.877
WMET	5.3108	164.6	82083.8748
WMET	15.4686	154.4	83037.5474
WMET	19.425	150.4	83450.3464
WMET	38.2302	135.1	87137.421
WMET	37.7956	135.3	86992.513
WMET	11.7503	158.0	82674.1229
WMET	6.4156	163.4	82168.7322
WMET	3.9731	165.8	81914.7624
WMET	31.9224	138.9	85295.3534
WMET	5.7205	164.1	82092.7064
WMET	33.4505	137.6	85573.1078
WMET	31.5194	139.1	85167.3597
WMET	4.2733	165.5	81942.4095
WMET	51.3806	131.0	93000.3494
WMET	50.2144	131.3	92423.7931
WMET	48.1404	132.0	91545.168
WMET	49.4811	131.5	92110.9803
WMET	49.1415	131.9	92123.3373
WMET	47.8539	132.2	91474.2407
WMET	14.392	155.4	82925.3323
WMET	13.8906	156.0	82892.9494
WMET	18.4503	151.3	83415.9133
WMET	18.6461	151.2	83405.9709
WMET	3.0572	166.9	81896.2294
WMET	35.1971	136.5	86061.2036
WMET	42.1593	133.7	88804.7778
WMET	41.4938	133.8	88458.7096
WMET	11.4699	158.4	82668.0419
WMET	15.5428	154.3	83028.1409
WMET	34.931	136.6	85925.6061
WMET	34.2535	137.3	85877.6338
WMET	13.5043	156.3	82876.9279
WMET	3.5229	166.3	81905.8005
WMET	18.0972	151.8	83332.7666
WMET	12.792	157.0	82794.2083
WMET	23.9831	146.0	84008.9506
WMET	20.3866	149.4	83534.2287
WMET	19.2738	150.6	83500.2823
WMET	23.0421	146.8	83830.2979
WMET	28.0062	142.0	84481.7966
WMET	17.9245	151.9	83295.9755
WMET	10.8587	159.0	82626.7311
WMET	18.9872	150.8	83412.7987
WMET	10.0186	159.9	82565.3454
WMET	16.56	153.3	83193.4189
WMET	6.0531	163.8	82132.2946
WMET	22.5227	147.3	83813.4338
WMET	19.3064	150.5	83445.9931
WMET	10.2428	159.6	82523.3117
WMET	17.8047	152.0	83313.6322
WMET	10.5866	159.2	82573.4003
WMET	13.86	156.0	82916.7318
WMET	16.9126	153.0	83217.5435
WMET	4.9768	164.8	82015.7872
WMET	15.9067	153.9	83117.1296
WMET	9.2065	160.6	82435.6647
WMET	13.8695	156.0	82898.1671
WMET	5.5868	164.3	82137.3144
WMET	10.6268	159.2	82558.1759
WMET	29.5144	140.8	84776.5509
WMET	37.2586	135.7	86835.4655
WMET	26.4479	143.5	84262.7941
WMET	25.8166	144.1	84152.5913
WMET	14.5463	155.3	82969.2588
WMET	27.6905	142.5	84510.4974
WMET	19.4114	150.4	83457.738
WMET	18.1628	151.6	83363.9279
WMET	8.2346	161.6	82316.6048
WMET	24.0313	145.9	83971.9033
WMET	15.4037	154.4	83079.5004
WMET	10.891	159.0	82617.8885
WMET	10.1397	159.7	82573.2661
WMET	12.1061	157.7	82719.5315
WMET	24.8585	145.0	84079.039
WMET	8.9254	160.9	82400.7739
WMET	22.7931	147.1	83791.8629
WMET	20.299	149.5	83527.2993
WMET	13.0317	156.8	82806.2686
WMET	7.8257	162.0	82297.2443
WMET	24.5532	145.3	84027.0077
WMET	3.6314	166.2	81892.94
WMET	8.5305	161.4	82438.6038
WMET	6.7824	163.0	82193.9328
WMET	28.5186	141.7	84623.4213
WMET	23.3373	146.5	83904.3657
WMET	26.2273	143.8	84257.5019
WMET	29.8275	140.3	84744.5168
WMET	26.995	143.0	84362.3177
WMET	10.045	159.8	82548.3105
WMET	14.8278	155.0	82996.6186
WMET	20.578	149.2	83574.3786
WMET	21.3312	148.5	83681.5523
WMET	21.0378	148.8	83611.3053
WMET	27.7083	142.2	84414.9361
WMET	43.3483	133.3	89271.0302
WMET	34.7081	136.7	85840.5373
WMET	37.343	135.4	86760.5174
WMET	19.372	150.4	83472.7889
WMET	12.4903	157.4	82788.1216
WMET	9.4344	160.4	82437.0302
WMET	15.7394	154.1	83087.3818
WMET	31.1986	139.5	85171.9493
WMET	18.9265	150.9	83450.4067
WMET	47.0736	132.3	91025.7213
WMET	16.1487	153.7	83138.819
WMET	24.5872	145.2	84026.0865
WMET	18.2086	151.6	83339.862
WMET	19.7181	150.1	83505.9505
WMET	9.0937	160.8	82474.7027
WMET	3.8093	166.0	81916.8882
WMET	2.791	167.2	81896.1614
WMET	7.5112	162.3	82247.1567
WMET	36.3765	136.1	86538.0982
WMET	33.6732	137.5	85643.5357
WMET	14.9088	154.9	83019.9949
WMET	1.5931	169.3	82191.2081
WMET	22.2999	147.6	83787.7023
WMET	10.3991	159.5	82597.9451
WMET	12.3675	157.5	82818.4203
WMET	13.4594	156.4	82883.65
WMET	19.1489	150.7	83440.9896
WMET	12.5586	157.3	82777.8886
WMET	5.608	164.2	82102.843
WMET	6.1478	163.6	82120.4196
WMET	22.9842	146.8	83837.6394
WMET	3.1352	166.8	81896.2034
WMET	32.3492	138.5	85333.3876
WMET	26.3182	143.6	84293.288
WMET	39.703	134.6	87742.9531
WMET	24.8698	144.9	84020.4773
WMET	30.8874	139.6	85030.3602
WMET	13.3225	156.5	82818.418
WMET	34.4005	137.2	85879.3324
WMET	33.0763	138.1	85574.5124
WMET	30.2754	140.0	84857.1952
WMET	21.8899	148.0	83696.3724
WMET	36.1592	136.2	86425.6027
WMET	23.6862	146.1	83890.6119
WMET	10.0749	159.8	82547.1232
WMET	10.5025	159.4	82604.8678
WMET	24.1766	145.6	83992.1141
WMET	22.8827	146.9	83830.1745
WMET	24.8556	145.0	84102.7666
WMET	21.5491	148.3	83669.2302
WMET	24.497	145.4	84040.7173
WMET	22.0518	147.8	83733.5286
WMET	18.7357	151.1	83435.9942
WMET	5.5953	164.3	82110.1162
WMET	45.7013	132.7	90410.2061
WMET	34.5013	137.1	85933.1513
WMET	35.834	136.3	86328.8424
WMET	22.375	147.4	83779.7877
WMET	25.473	144.4	84117.9476
WMET	5.66	164.2	82099.3786
WMET	45.2227	132.9	90195.9383
WMET	21.6653	148.1	83711.653
WMET	25.9049	144.0	84204.6156
WMET	2.8114	167.0	81795.9714
WMET	18.9153	150.9	83452.4756
WMET	17.9148	151.9	83319.5448
WMET	16.9117	153.0	83255.8617
WMET	9.6648	160.1	82467.0774
WMET	18.4428	151.4	83375.4129
WMET	13.9941	155.9	82930.4343
WMET	7.3871	162.4	82246.6067
WMET	7.9354	161.9	82309.528
WMET	11.9453	157.9	82750.0082
WMET	15.6174	154.2	83047.0135
WMET	5.953	163.9	82115.0807
WMET	25.2809	144.6	84107.2851
WMET	11.0673	158.8	82624.9757
WMET	2.11	167.7	81756.5501
WMET	23.6283	146.2	83888.6655
WMET	32.2211	138.8	85367.2068
WMET	31.3962	139.4	85197.7369
WMET	25.1645	144.8	84122.3926
WMET	11.265	158.5	82659.448
WMET	25.6166	144.3	84169.9169
WMET	20.1932	149.7	83636.0734
WMET	10.2113	159.6	82556.5748
WMET	30.9001	139.7	85025.5033
WMET	29.5184	140.7	84727.0386
WMET	2.1919	167.6	81738.4174
WMET	16.0891	153.8	83137.0372
WMET	5.4026	164.5	82098.9167
WMET	20.0346	149.8	83502.3325
WMET	14.6296	155.2	82972.2034
WMET	23.2082	146.6	83853.7658
WMET	13.5527	156.2	82867.4972
WMET	8.5654	161.2	82354.4504
WMET	17.5419	152.3	83275.5894
WMET	20.8472	149.0	83646.3331
WMET	5.4175	164.4	82073.9201
WMET	16.2761	153.5	83104.9688
WMET	11.4706	158.3	82628.2176
WMET	10.5169	159.3	82585.0309
WMET	28.1526	141.8	84437.2213
WMET	9.3221	160.5	82492.1282
WMET	23.4889	146.4	83965.6123
WMET	14.8551	155.0	82995.5645
WMET	26.7834	143.1	84288.2765
WMET	4.4772	165.4	81989.0724
WMET	28.7549	141.5	84661.4712
WMET	16.3786	153.4	83113.7413
WMET	10.0209	159.9	82552.0899
WMET	24.0197	145.9	84034.1192
WMET	21.6724	148.1	83681.1134
WMET	3.7757	166.1	81954.8463
WMET	18.3181	151.5	83373.8484
WMET	10.0135	159.9	82581.6454
WMET	16.9537	152.9	83230.6659
WMET	11.7097	158.2	82709.327
WMET	29.3886	141.0	84764.4345
WMET	12.0442	157.8	82723.8283
WMET	8.0056	161.8	82309.4063
WMET	15.2212	154.7	83042.018
WMET	2.3776	167.4	81760.0469
WMET	4.2101	165.6	81937.7736
WMET	8.1792	161.6	82346.0673
WMET	11.1946	158.6	82659.0976
WMET	25.2176	144.7	84133.9684
WMET	12.9278	156.9	82796.8792
WMET	17.1978	152.6	83221.9317
WMET	29.4401	140.9	84797.4572
WMET	7.093	162.7	82224.3667
WMET	6.6338	163.2	82189.7882
WMET	5.1039	164.7	82026.2584
WMET	42.4019	133.4	88778.7702
WMET	10.143	159.7	82559.1924
WMET	20.2329	149.6	83538.3256
WMET	18.2029	151.7	83356.9411
WMET	7.1686	162.6	82214.2671
WMET	27.2899	142.6	84371.6178
WMET	26.6761	143.4	84341.2469
WMET	30.1694	140.2	84865.5956
WMET	24.303	145.5	83957.068
WMET	12.6568	157.1	82763.0632
WMET	20.9422	148.9	83603.0889
WMET	7.5761	162.2	82253.0106
WMET	11.3611	158.5	82650.7468
WMET	14.7051	155.1	82993.1614
WMET	9.7974	160.0	82466.1022
WMET	22.0853	147.7	83698.451
WMET	14.2034	155.6	82902.1123
WMET	25.9489	143.9	84180.4712
WMET	41.1019	134.0	88321.7265
WMET	40.1977	134.2	87823.2332
WMET	17.3658	152.4	83237.3099
WMET	13.7133	156.1	82874.5091
WMET	4.5843	165.2	81965.5583
WMET	22.0367	147.8	83737.5046
WMET	3.2489	166.5	81845.5413
WMET	22.8748	147.0	83866.71
WMET	18.7515	151.0	83326.1288
WMET	20.6709	149.2	83565.4492
WMET	19.7727	150.1	83476.9913
WMET	11.4553	158.4	82673.0184
WMET	16.2678	153.6	83130.3155
WMET	28.9478	141.1	84616.0594
WMET	29.7968	140.6	84805.9414
WMET	36.4451	136.0	86524.0863
WMET	36.6078	135.8	86551.0213
WMET	3.1521	166.6	81836.018
WMET	10.1446	159.7	82539.9367
WMET	11.0701	158.7	82597.9506
WMET	9.13	160.7	82438.1506
WMET	11.7411	158.1	82672.6475
WMET	17.1388	152.7	83279.7029
WMET	15.9479	153.9	83093.4486
WMET	15.2725	154.5	83013.5844
WMET	13.5077	156.3	82855.9
WMET	16.6963	153.1	83157.8636
WMET	14.5484	155.2	83005.3721
WMET	9.4001	160.4	82437.6242
WMET	20.4979	149.3	83628.2262
WMET	11.3517	158.5	82659.3779
WMET	20.9533	148.8	83618.2748
WMET	16.685	153.2	83220.1027
WMET	12.212	157.6	82733.1532
WMET	2.7941	167.1	81871.6388
WMET	8.3049	161.5	82361.8253
WMET	13.1744	156.7	82833.382
WMET	15.1828	154.7	83050.654
WMET	7.3718	162.5	82276.0703
WMET	3.1257	166.8	81899.8751
WMET	17.2849	152.5	83255.8751
WMET	6.5946	163.3	82243.3279
WMET	13.9838	155.9	82944.2169
WMET	6.922	162.9	82212.9286
WMET	21.1134	148.7	83667.3601
WMET	14.0775	155.7	82896.4238
WMET	5.8306	164.0	82129.7074
WMET	28.8014	141.3	84608.6431
WMET	13.8571	156.0	82919.8599
WMET	20.7514	149.1	83662.8829
WMET	10.701	159.1	82564.9413
WMET	13.2166	156.6	82832.7873
WMET	14.9908	154.8	82989.6742
WMET	15.7744	154.0	83080.6341
WMET	25.7435	144.2	84205.8368
WMET	12.5919	157.2	82756.8045
WMET	18.5561	151.3	83363.9639
WMET	19.5706	150.2	83486.3534
WMET	26.3471	143.7	84278.8613
WMET	31.2507	139.5	85157.7332
WMET	2.5603	167.3	81823.2184
WMET	4.1467	165.7	81947.2058
WMET	32.6739	138.4	85483.8139
WMET	18.5063	151.3	83392.9509
WMET	20.2965	149.5	83527.3631
WMET	17.3297	152.5	83245.0071
WMET	27.6579	142.5	84516.9207
WMET	13.4437	156.4	82907.3357
WMET	8.7556	161.0	82373.7708
WMET	28.7274	141.6	84666.751
WMET	19.7611	150.1	83483.7742
WMET	15.9343	153.9	83113.3827
WMET	8.1184	161.7	82344.5226
WMET	6.6522	163.1	82167.8787
WMET	21.4156	148.4	83670.7177
WMET	18.9736	150.9	83416.3498
WMET	17.6642	152.1	83242.5439
WMET	18.2079	151.7	83354.9931
WMET	21.0251	148.8	83613.5647
WMET	12.4773	157.4	82792.4182
WMET	1.8745	168.0	81747.8948
WMET	16.035	153.8	83176.6236
WMET	17.1887	152.7	83260.7194
WMET	4.5773	165.2	81982.3091
WMET	5.1033	164.7	82031.1233
WMET	12.0813	157.8	82715.2818
WMET	26.1752	143.8	84260.4669
WMET	17.0343	152.8	83208.966
WMET	7.1255	162.7	82213.0392
WMET	23.5021	146.3	83882.7062
WMET	23.0576	146.7	83821.7741
WMET	24.0608	145.7	83955.4616
WMET	30.8367	139.7	85027.1689
WMET	29.7185	140.6	84835.9541
WMET	10.9551	158.9	82613.7883
WMET	6.2987	163.5	82131.7164
WMET	6.9775	162.8	82204.7959
WMET	9.5733	160.2	82489.0356
WMET	13.4666	156.4	82878.6032
WMET	14.2997	155.5	82953.9965
WMET	26.6891	143.2	84325.1316
